capacity_territory_record_id,territory_id,territory_name,period,rep_count,fractional_rep_equivalent,allocation_row_count,required_total_hours,available_field_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,positive_fte_gap,capacity_risk_band,capacity_overload_flag,transaction_count,working_days,leave_days,holiday_days,training_hours,administrative_hours,meeting_hours,gross_rostered_field_hours,non_field_hours,planned_visit_count,completed_visit_count,credited_planned_visit_count,credited_completed_visit_count,observed_visit_count,observed_completed_visit_count,planned_visit_hours,planned_travel_hours,observed_visit_hours,observed_travel_hours,excess_service_visit_count,excess_service_visit_hours,excess_service_travel_hours,excess_service_hours,required_visit_count,priority_required_visit_count,required_customer_coverage_hours,required_priority_customer_coverage_hours,customer_coverage_gap,priority_customer_coverage_gap,core_required_hours,workload_buffer_hours,required_hours,available_hours,nominal_full_time_hours,rep_ids,allocation_basis,allocation_scope,geographic_workload_attribution_flag,core_workload_geographic_attribution_flag,availability_geographic_attribution_flag,residual_allocation_flag,injected_residual_allocation_flag,unrepresented_workload_residual_hours,manager_ids,manager_names,team_ids,team_names,risk_medium_threshold_pct,risk_high_threshold_pct,risk_critical_threshold_pct,overload_threshold_pct,synthetic_seed,data_lineage,utilization_pct,workload_risk_band,overload_flag,capacity_methodology
CAPTERR_51a5e40bf04dccb4,TERR_938541fb7311,TERR_938541fb7311,2017-03-01,11,3.0,11,227.58704418317248,351.9376691856729,64.66686123988156,1.3546847868045981,2.094867078486148,-0.7401822916815499,0.0,low,False,1050.0,63.0,2.0,5.0,28.0,53.0,15.062330814327105,448.0,96.06233081432711,136.9203869047619,127.5922619047619,44.125,41.5,252.0,229.0,108.5078621031746,85.49673491355725,200.98333333333332,153.8112328990435,115.0796130952381,92.47547123015873,68.31449798548624,160.789969215645,56.25,35.625,16.724147597316733,0.0,14.75,2.625,210.7287446140486,16.858299569123886,227.58704418317248,351.9376691856729,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,64.66686123988156,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_b99781ea3ac85846,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-03-01,11,3.0,11,229.2379262525913,337.20437950520113,67.98189471588861,1.3645114657892339,2.0071689256261975,-0.6426574598369637,0.0,low,False,1099.0,63.0,3.0,3.0,32.0,64.0,22.79562049479884,456.0,118.79562049479884,136.47693452380952,136.17708333333331,41.25,41.25,252.0,241.0,108.15442708333333,83.65437894111636,200.96666666666667,153.8261728138649,115.52306547619048,92.81223958333334,70.17179387274854,162.98403345608187,56.875,26.25,20.448533098320027,2.3601700532689227,15.625,1.75,212.25733912276974,16.98058712982158,229.2379262525913,337.20437950520113,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,67.98189471588861,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_599a0a7adc359936,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-04-01,12,3.0,12,250.6023699778813,329.87364479454584,75.96920030818563,1.4916807736778648,1.963533599967535,-0.4718528262896702,0.0,low,False,917.0,63.0,4.0,5.0,16.0,69.0,17.12635520545414,432.0,102.12635520545415,149.92559523809524,140.07589285714286,47.875,47.875,252.0,230.0,118.06800595238096,95.45900147612728,200.98333333333335,158.14514305158886,102.07440476190476,82.91532738095239,62.68614157546157,145.60146895641395,61.875,24.375,18.512224032492952,3.5562519144931706,14.0,2.625,232.0392314610012,18.563138516880095,250.6023699778813,329.87364479454584,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,75.96920030818563,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_1b7d2af9a58363bf,TERR_49c0203db75f,TERR_49c0203db75f,2017-04-01,13,4.0,13,500.39563896592585,481.00043789375354,104.03226266427151,2.978545470035273,2.863097844605676,0.11544762542959708,0.11544762542959708,high,True,1227.0,84.0,4.0,2.0,33.0,88.0,21.99956210624647,624.0,142.99956210624646,191.16741071428572,186.06994047619048,475.625,458.25,332.0,314.0,153.64873511904761,121.76409130696535,268.1333333333333,208.40604923987627,140.83258928571428,114.48459821428571,86.64195793291091,201.12655614719662,613.125,305.625,187.9164689128073,33.26388087428892,154.875,32.625,463.3292953388202,37.066343627105624,500.39563896592585,481.00043789375354,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,104.03226266427151,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_b8b9ea1a84a541aa,TERR_938541fb7311,TERR_938541fb7311,2017-04-01,11,3.0,11,216.23037979318246,373.5708973924573,57.88201953162863,1.2870855940070385,2.223636294002722,-0.9365506999956836,0.0,low,False,896.0,63.0,2.0,2.0,28.0,53.0,17.42910260754271,472.0,98.42910260754272,131.96279761904762,127.51190476190476,45.875,44.625,226.0,212.0,103.47537202380953,82.3294491525537,179.75,138.57503447261803,94.03720238095238,76.27462797619047,56.24558532006432,132.5202132962548,56.25,35.625,14.408493446953873,5.074680136162714,11.625,3.625,200.2133146233171,16.01706516986537,216.23037979318246,373.5708973924573,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,57.88201953162863,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_dd474d46fa4516d0,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-04-01,13,3.0,13,232.58810931151132,331.00624043961835,70.26698620624335,1.384453031616139,1.9702752407120139,-0.5858222090958749,0.0,low,False,953.0,63.0,3.0,4.0,32.0,64.0,20.993759560381655,448.0,116.99375956038165,142.44419642857144,142.7172619047619,46.125,45.625,252.0,241.0,112.65058283730158,88.65865656713854,199.46666666666667,156.12172588847432,109.55580357142857,86.81608382936508,67.46306932133581,154.2791531507009,56.875,26.25,14.05012106918148,0.0,11.25,0.0,215.35936047362162,17.22874883788973,232.58810931151132,331.00624043961835,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,70.26698620624335,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_46a3c72d2ef01387,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-05-01,10,3.0,10,233.72102017158338,356.1646605412442,65.62162001598085,1.3911965486403772,2.1200277413169295,-0.7288311926765523,0.0,low,False,1189.0,63.0,4.0,1.0,16.0,69.0,22.835339458755833,464.0,107.83533945875584,132.2172619047619,124.1592261904762,42.625,41.625,248.0,229.0,106.62666170634921,84.45884598164847,199.58333333333331,155.9585587862327,115.7827380952381,92.95667162698413,71.49971280458423,164.45638443156835,61.875,24.375,25.322844322727683,2.184787592303752,20.25,1.75,216.40835201072537,17.312668160858028,233.72102017158338,356.1646605412442,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,65.62162001598085,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_c4753478c1db7320,TERR_49c0203db75f,TERR_49c0203db75f,2017-05-01,13,4.0,13,512.8481800338295,441.4039909018338,116.18566904799114,3.052667738296604,2.627404707749011,0.42526303054759307,0.42526303054759307,high,True,1559.0,84.0,4.0,6.0,33.0,88.0,29.59600909816617,592.0,150.59600909816618,176.30803571428572,175.10714285714286,447.5,433.625,336.0,316.0,139.5845238095238,109.23229383294363,268.1,204.6982254293796,159.69196428571428,128.5154761904762,95.46593159643595,223.98140778691214,613.125,305.625,226.0426083147821,27.13218872339606,179.5,25.875,474.8594259572495,37.988754076579966,512.8481800338295,441.4039909018338,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,116.18566904799114,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_450387ecfe46de4d,TERR_938541fb7311,TERR_938541fb7311,2017-05-01,10,3.0,10,219.0680021552329,355.03829973530856,61.702639495106446,1.3039762033049578,2.1133232127101698,-0.809347009405212,0.0,low,False,1163.0,63.0,2.0,4.0,28.0,53.0,19.961700264691437,456.0,100.96170026469144,127.33854166666666,117.94345238095238,37.5,35.625,252.0,222.0,100.66142113095239,76.27706810938217,203.08333333333331,148.4819908417589,124.66145833333334,102.42191220238095,72.20492273237672,174.62683493475768,56.25,35.625,25.902253495992188,4.923834235917639,20.625,4.5,202.84074273632675,16.22725941890614,219.0680021552329,355.03829973530856,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_c56e2fba156a|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,61.702639495106446,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_402eeff857ee8718,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-05-01,10,3.0,10,221.59966862632734,320.3671307610301,69.17053821967275,1.3190456465852818,1.9069472069108937,-0.5879015603256119,0.0,low,False,1251.0,63.0,3.0,5.0,32.0,64.0,23.632869238969846,440.0,119.63286923896985,128.51116071428572,129.29017857142856,36.75,35.625,252.0,242.0,102.30808531746032,76.69662395121405,201.73333333333335,148.34883694766333,123.48883928571429,99.42524801587302,71.6522129964493,171.07746101232232,56.875,26.25,26.180169089036152,0.0,21.25,0.875,205.18487835771052,16.41479026861684,221.59966862632734,320.3671307610301,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_6003efb01f5e|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,69.17053821967275,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_6d4ad942e081dc65,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-06-01,12,3.0,12,240.1756418455899,351.96253515820683,68.23897939524477,1.429616915747559,2.0950150902274216,-0.6653981744798627,0.0,low,False,1102.0,63.0,4.0,2.0,16.0,69.0,19.03746484179318,456.0,104.03746484179318,137.78125,136.1748511904762,41.75,37.875,252.0,234.0,110.77471478174603,85.0116829173799,204.08333333333331,153.32109393878295,114.21875,93.3086185515873,68.30941102140306,161.61802957299037,61.875,24.375,26.598455861605473,1.111688339833977,24.0,3.5,222.3848535607314,17.79078828485851,240.1756418455899,351.96253515820683,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,68.23897939524477,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_fa9605a57ea2b6a2,TERR_49c0203db75f,TERR_49c0203db75f,2017-06-01,13,4.0,13,510.520294531386,461.5782706139033,110.60319062515428,3.038811276972536,2.747489706035139,0.29132157093739686,0.29132157093739686,high,True,1566.0,84.0,4.0,4.0,33.0,88.0,25.421729386096654,608.0,146.42172938609664,179.22395833333334,172.19494047619048,455.125,445.125,336.0,304.0,142.51670386904763,114.78453783732452,269.5833333333333,212.62309603457552,156.77604166666666,127.06662946428571,97.838558197251,224.9051876615367,613.125,305.625,215.40273471157786,18.34136974963533,168.0,18.5,472.70397641795,37.816318113436,510.520294531386,461.5782706139033,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,110.60319062515428,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_5f77ece1aec7abbc,TERR_938541fb7311,TERR_938541fb7311,2017-06-01,10,3.0,10,219.34930623343388,359.3697952554289,61.037212678802675,1.3056506323418684,2.139105924139458,-0.8334552917975897,0.0,low,False,1203.0,63.0,2.0,4.0,28.0,53.0,15.630204744571055,456.0,96.63020474457106,135.3095238095238,129.49553571428572,45.875,43.875,252.0,235.0,107.15994543650794,81.58785869308272,199.20000000000002,146.5442420786824,116.69047619047619,92.04005456349206,64.95638338559968,156.99643794909173,56.25,35.625,14.353405345811073,0.0,12.375,1.75,203.10120947540173,16.24809675803214,219.34930623343388,359.3697952554289,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_c56e2fba156a|REP_d21d2dd167c5,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,61.037212678802675,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_83f1273c5f5e1347,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-06-01,13,3.0,13,225.46049766804,336.99763101538423,66.9026951283665,1.3420267718335714,2.0059382798534777,-0.6639115080199063,0.0,low,False,1101.0,63.0,3.0,3.0,32.0,64.0,23.00236898461576,456.0,119.00236898461576,134.81026785714286,131.88467261904762,44.375,42.875,245.0,223.0,107.68776041666666,84.59145318133407,198.36666666666667,150.63366120803835,110.18973214285714,90.67890625,66.04220802670429,156.72111427670427,56.875,26.25,16.48050646499926,1.1937314138156907,14.0,1.875,208.759720063,16.700777605040003,225.46049766804,336.99763101538423,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,66.9026951283665,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_74f8003583550c10,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-07-01,12,3.0,12,230.43413268231788,331.15468451033854,69.58504392684313,1.3716317421566542,1.9711588363710626,-0.5995270942144084,0.0,low,False,1248.0,63.0,4.0,4.0,16.0,69.0,23.845315489661473,440.0,108.84531548966147,133.01488095238096,132.48065476190476,43.125,43.125,252.0,236.0,106.05218253968255,82.1824605662676,201.96666666666664,153.34439215667032,118.98511904761904,95.91448412698412,71.16193159040272,167.07641571738685,61.875,24.375,25.13029456286274,2.4749999999999996,18.75,1.75,213.36493766881287,17.06919501350503,230.43413268231788,331.15468451033854,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,69.58504392684313,low,False,actual_geographic_workload_plus_proportional_rep_availability
