rep_id,product_name,territory_id,date,total_sales,total_quantity,average_price,unique_customers,latitude,longitude,country,city,product_class,channel,subchannel,sales_manager,manager_id,sales_team,distributor,rep_tenure_months,rep_capacity,transaction_count,customer_concentration,channel_mix,subchannel_mix,assigned_customer_portfolio,territory_customer_count,territory_lat_spread,territory_lon_spread,territory_customer_density,sales_target,quantity_target,target_attainment_pct,unique_customers_contacted,total_calls,priority_customer_calls,digital_engagements,working_days,travel_distance_km,customer_coverage_pct,call_plan_adherence_pct,territory_sales_potential,territory_market_potential,opportunity_index_raw,workload_index_raw,target_incentive,calculated_incentive,actual_incentive_paid,payout_adjustment,manual_override_amount,incentive_attainment_pct
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-02-01,734.84,7,104.52,1,19.088602417970673,72.85888597419785,India,Mumbai,Neurology,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,651.268574639594,6.231042619973154,112.83209855575384,3,2,1,0,18,1.1356198513180933,25.0,65.24048849483935,42430.0665,42430.0665,1.650885418693145,0.06770833333333334,693.67324695765,827.1924990144053,842.0659614212256,14.873462406820295,0.0,121.39230756186785
REP_00001,Oncora,TERR_INDIA_MUMBAI,2024-02-01,1098.44,5,216.74,1,19.083511217654962,72.88242408093885,India,Mumbai,Oncology,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1084.4374273216167,5.003402359147443,101.29122919641085,3,2,1,0,18,1.5753091451232328,25.0,56.435535234096605,42430.0665,42430.0665,1.650885418693145,0.06770833333333334,701.0648402598162,714.6433711146249,707.9681892859896,-6.675181828635232,0.0,100.98469479992964
REP_00001,Renapro,TERR_INDIA_MUMBAI,2024-02-01,734.76,7,107.0,1,19.062140230858386,72.87410196112117,India,Mumbai,Renal,Clinic,Specialist Clinic,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3860.0552010560086,36.07528225285989,19.03496094561003,3,1,0,0,18,1.1723080379591913,25.0,58.34711211238465,42430.0665,42430.0665,1.650885418693145,0.06197916666666667,748.4279819508198,40.70370687724453,40.852545607230496,0.14883872998596814,0.0,5.458447117482971
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-03-01,993.32,13,77.6,1,19.0762413127598,72.83822336581547,India,Mumbai,Cardiovascular,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1096.598140282772,14.131419333540878,90.58195190298788,3,1,0,0,21,1.0395710822078092,25.0,75.85208419209425,37962.058000000005,37962.058000000005,1.4770424179227593,0.06197916666666667,701.2723506657852,569.1800161122829,556.3965835979561,-12.783432514326819,0.0,79.34101252811627
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-03-01,2031.0,52,40.214,4,19.078825174438748,72.88626839619204,India,Mumbai,Dermatology,Hospital,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,5,0.30267715117791416,0.40581854349653246,0.32774353643585963,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1605.819884446506,39.93186165132805,126.47744741933154,4,2,0,0,21,1.6685569412213985,33.33333333333333,70.04494454773187,37962.058000000005,37962.058000000005,1.4770424179227593,0.06770833333333334,709.9617105081952,978.13509945532,997.9627595351221,19.827660079802172,0.0,140.56571569483287
REP_00001,Glycoban,TERR_INDIA_MUMBAI,2024-03-01,2156.76,30,71.215,2,19.06233257399535,72.89281181876767,India,Mumbai,Diabetes,Retail,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5409944138092091,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2548.0360878194547,35.77948589229031,84.64401310130978,4,3,1,1,21,1.341768655130589,33.33333333333333,61.16966797248596,37962.058000000005,37962.058000000005,1.4770424179227593,0.0734375,726.0396878025513,541.945159684045,560.8105173415394,18.865357657494314,0.0,77.24240516918594
REP_00001,Immunara,TERR_INDIA_MUMBAI,2024-03-01,3773.19,25,152.64666666666668,2,19.06689966261361,72.89533539384044,India,Mumbai,Immunology,Clinic,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.7063104050100362,0.5448596184519177,0.3764292812155595,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3376.0419948258696,22.11670957871688,111.76371638098107,4,3,1,1,21,2.294600993099038,33.33333333333333,58.01292945852799,37962.058000000005,37962.058000000005,1.4770424179227593,0.0734375,740.1687805997087,870.7758147351824,872.8383977163713,2.062582981188939,0.0,117.92423844317905
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-03-01,1837.17,18,99.735,2,19.06887210385538,72.88858945024501,India,Mumbai,Neurology,Hospital,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5128874832943808,0.5128874832943808,0.5128874832943808,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3723.341774820491,37.3323484716548,49.34196512455731,4,2,1,1,21,1.1811458995586723,33.33333333333333,52.36585354896886,37962.058000000005,37962.058000000005,1.4770424179227593,0.06770833333333334,746.0951040455369,105.18228172405098,105.58308604462425,0.40080432057327187,0.0,14.151424593476507
REP_00001,Oncora,TERR_INDIA_MUMBAI,2024-03-01,6101.0599999999995,28,218.83666666666667,3,19.07938034473237,72.90555190342388,India,Mumbai,Oncology,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.36931794253161904,0.6113548438119194,0.6113548438119194,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,4007.3247461835795,18.31194382195357,152.24770604903964,6,7,2,2,21,3.3902928793144262,50.0,67.47063295825274,37962.058000000005,37962.058000000005,1.4770424179227593,0.09635416666666667,750.9409894688766,1266.8167777723472,1245.780186005536,-21.03659176681117,0.0,165.89588309550766
REP_00001,Renapro,TERR_INDIA_MUMBAI,2024-03-01,1961.74,16,123.41,1,19.100015905730523,72.90493256276858,India,Mumbai,Renal,Retail,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1853.4182963835215,15.018380166789738,105.84442830999569,4,2,1,1,21,1.0486438150841386,33.33333333333333,64.68259594463602,37962.058000000005,37962.058000000005,1.4770424179227593,0.06770833333333334,714.1867298094884,776.7969269443157,768.6845843256489,-8.112342618666844,0.0,107.63075708935364
REP_00001,Respira,TERR_INDIA_MUMBAI,2024-03-01,1932.96,39,48.99666666666667,3,19.077534638895802,72.86120879238712,India,Mumbai,Respiratory,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.3360386191085795,0.5871767127020497,0.5871767127020497,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1006.3866443923226,20.539900218905828,192.06932154461984,5,3,1,1,21,1.9894802603466881,41.66666666666667,71.39530494960546,37962.058000000005,37962.058000000005,1.4770424179227593,0.0734375,699.7329816999106,1399.4659633998212,1389.9913345063694,-9.474628893451836,0.0,198.6459650836474
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-04-01,1191.76,30,40.69,2,19.094389741348508,72.88638997361993,India,Mumbai,Dermatology,Clinic,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5047239956880255,0.5047239956880255,0.5047239956880255,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1460.5730692075847,35.895135640392844,81.59537000408848,3,1,0,0,18,1.4113246713646457,25.0,64.82180390314156,34203.7635,34203.7635,1.3308132436365334,0.06197916666666667,707.4832188529583,506.52522825461057,492.69967382553165,-13.82555442907892,0.0,69.64118168404687
REP_00001,Glycoban,TERR_INDIA_MUMBAI,2024-04-01,1534.5,24,63.489999999999995,2,19.077801696226135,72.87681934008535,India,Mumbai,Diabetes,Clinic,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.508348222956289,0.508348222956289,0.508348222956289,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2396.7310119894637,37.749740305393985,64.02470666602889,3,2,1,0,18,2.0243212006527576,25.0,52.74877339687727,34203.7635,34203.7635,1.3308132436365334,0.06770833333333334,723.4578179885883,132.34049880561338,129.58142344073875,-2.759075364874633,0.0,17.911399976436876
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-04-01,534.1,6,87.56,1,19.047511671868676,72.8820442845314,India,Mumbai,Neurology,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1376.6698954862256,15.722589030221855,38.79651917654242,3,1,0,0,18,1.0161736914768311,25.0,55.68901697686446,34203.7635,34203.7635,1.3308132436365334,0.06197916666666667,706.051495096577,78.26382962611657,76.36855896254147,-1.8952706635751042,0.0,10.816287408625263
REP_00001,Oncora,TERR_INDIA_MUMBAI,2024-04-01,3585.7799999999997,18,204.005,2,19.072256060218667,72.93146597135429,India,Mumbai,Oncology,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5069500911703371,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3951.0054146430643,19.367198914943575,90.7561398602624,5,6,3,1,18,4.300043942128504,41.66666666666667,70.65904522237214,34203.7635,34203.7635,1.3308132436365334,0.09062500000000001,749.9799563954693,611.3257599049449,617.9099383703985,6.584178465453647,0.0,82.39019364466463
REP_00001,Renapro,TERR_INDIA_MUMBAI,2024-04-01,3158.6400000000003,29,108.49000000000001,2,19.064320281397812,72.85999280000242,India,Mumbai,Renal,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5081674642367073,0.5081674642367073,0.5081674642367073,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3290.909954383473,30.33376306003754,95.98074829706933,5,4,1,0,18,3.0197129762753514,41.66666666666667,71.77286561705934,34203.7635,34203.7635,1.3308132436365334,0.07916666666666666,738.7160874615997,679.3343696113534,677.7224713121665,-1.6118982991869188,0.0,91.74329391430726
REP_00001,Respira,TERR_INDIA_MUMBAI,2024-04-01,2641.25,52,50.21,5,19.070364453418506,72.88327368894966,India,Mumbai,Respiratory,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,5,0.23437334601812548,0.5593452608186448,0.5147676229144218,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2919.4091541871176,58.14397837456916,90.47207364585495,4,3,1,1,18,2.888293464877517,33.33333333333333,71.96546873862864,34203.7635,34203.7635,1.3308132436365334,0.0734375,732.376797807049,592.8161539472461,577.8226036047175,-14.993550342528579,0.0,78.89690188641802
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-05-01,1108.1,14,80.43,1,19.06740322328881,72.8976402799559,India,Mumbai,Cardiovascular,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,5756.207144400129,71.56791177918848,19.25052334292737,3,2,1,1,19,1.0,25.0,63.14226446499512,39528.252,39528.252,1.5379804991167796,0.06770833333333334,780.7839187120439,42.944283008424314,43.23953913958668,0.29525613116236826,0.0,5.537964871370972
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-05-01,1211.56,33,36.44,2,19.086939628257287,72.8840220180431,India,Mumbai,Dermatology,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.6230924469888319,1.0,0.5290035211556343,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1271.0733776927489,34.8812672253773,95.31786451221427,3,2,1,1,19,2.0334661425066827,25.0,57.56227193526555,39528.252,39528.252,1.5379804991167796,0.06770833333333334,704.2495961169492,638.3017555921905,616.9319486439816,-21.36980694820886,0.0,87.60132090179184
REP_00001,Glycoban,TERR_INDIA_MUMBAI,2024-05-01,2051.2799999999997,27,75.175,2,19.05695631255376,72.8899466610738,India,Mumbai,Diabetes,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.503111605329489,0.503111605329489,0.503111605329489,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2274.5354150042735,30.256540272753888,90.18457072457346,4,2,1,0,19,1.9740479622940892,33.33333333333333,61.20098205523914,39528.252,39528.252,1.5379804991167796,0.06770833333333334,721.372672321633,579.7610233936645,584.7830311684568,5.022007774792314,0.0,81.06531528099306
REP_00001,Immunara,TERR_INDIA_MUMBAI,2024-05-01,3762.83,23,162.87,2,19.05779256805281,72.86476361550633,India,Mumbai,Immunology,Hospital,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5201717274404394,0.5201717274404394,0.5201717274404394,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3977.660780508768,24.422304786079497,94.59906733219997,3,3,1,1,19,3.8081459552073174,25.0,60.491268257156285,39528.252,39528.252,1.5379804991167796,0.0734375,750.4348035586017,669.3738466467266,673.4380201184373,4.06417347171066,0.0,89.73971048850059
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-05-01,1613.99,17,95.42,2,19.064573012726033,72.91257193693752,India,Mumbai,Neurology,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5002264758028865,1.0,0.5002264758028865,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1685.3949521961365,17.66291083835817,95.76331042744059,4,3,1,0,19,2.4899095821947927,33.33333333333333,71.76660337039486,39528.252,39528.252,1.5379804991167796,0.0734375,711.3195794642749,651.046774562802,637.8479034783528,-13.198871084449252,0.0,89.67107357831247
REP_00001,Renapro,TERR_INDIA_MUMBAI,2024-05-01,1143.29,9,132.41,1,19.07979519146839,72.86331548174662,India,Mumbai,Renal,Retail,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1254.4447495334155,9.473942674521679,91.13912752436813,3,2,1,0,19,1.193523631750347,25.0,62.088978898254375,39528.252,39528.252,1.5379804991167796,0.06770833333333334,703.9658452060382,579.2108135746162,573.0524908960002,-6.158322678615946,0.0,81.40345086319891
REP_00001,Respira,TERR_INDIA_MUMBAI,2024-05-01,2105.42,41,49.053333333333335,3,19.09462247757806,72.88092189772185,India,Mumbai,Respiratory,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.359002828029943,0.5161474128663606,0.5161474128663606,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2337.068482919619,47.64341837971498,90.08807467078465,4,3,1,1,19,3.760008154264408,33.33333333333333,81.93166473071652,39528.252,39528.252,1.5379804991167796,0.0734375,722.4397365925404,579.224362113275,585.5752639572887,6.35090184401372,0.0,81.05524022241818
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-06-01,1690.25,21,82.07,1,19.072921215450904,72.88174271598336,India,Mumbai,Cardiovascular,Clinic,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,1.0,0.5004272654962892,0.5004272654962892,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2813.131860082259,34.27722505278737,60.084279161751596,3,2,1,0,20,1.4941104440111566,25.0,64.75446428026271,31829.5865,31829.5865,1.2384378477437026,0.06770833333333334,730.5632820604437,125.4153376704148,127.83127711522445,2.415939444809652,0.0,17.49763234126626
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-06-01,1486.38,36,40.15,3,19.08596277695938,72.85819312245195,India,Mumbai,Dermatology,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.35538882751151385,0.6067507343441684,0.6067507343441684,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1572.267387084097,39.159835294747126,94.53735491878501,4,3,1,1,20,1.7982422417600976,33.33333333333333,57.474196733278326,31829.5865,31829.5865,1.2384378477437026,0.0734375,709.389170693203,631.8863454141149,614.4886424315654,-17.397702982549504,0.0,86.62221920178138
REP_00001,Immunara,TERR_INDIA_MUMBAI,2024-06-01,2108.22,14,150.71,1,19.12179153720087,72.84674560773946,India,Mumbai,Immunology,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1813.2546074362888,12.031415350250738,116.26718009451274,5,5,1,1,20,2.8170940048466,41.66666666666667,71.81956792907704,31829.5865,31829.5865,1.2384378477437026,0.08489583333333334,713.5013766212928,887.6012074890126,938.6494407110107,51.04823322199809,51.04823322199809,131.55537907381228
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-06-01,2049.6099999999997,24,86.56,2,19.106171371782935,72.85463932705915,India,Mumbai,Neurology,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5023198536926128,1.0,0.5023198536926128,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2064.917929844652,23.855336527780175,99.25866642817111,4,3,1,1,20,2.1850815167092157,33.33333333333333,61.172107818748394,31829.5865,31829.5865,1.2384378477437026,0.0734375,717.7957595548692,707.1532376693804,690.5889885693225,-16.56424910005785,0.0,96.20967794482115
REP_00001,Oncora,TERR_INDIA_MUMBAI,2024-06-01,3394.39,17,206.805,2,19.11408828306297,72.876148979319,India,Mumbai,Oncology,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5608663583300569,1.0,0.5608663583300569,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,4396.7076553402785,21.260161288848327,77.20299519748932,5,6,3,1,20,2.924141893973317,41.66666666666667,74.03345248447259,31829.5865,31829.5865,1.2384378477437026,0.09062500000000001,757.5854194307266,509.1200930369104,501.56318405026997,-7.556908986640451,0.0,66.20549593300782
REP_00001,Renapro,TERR_INDIA_MUMBAI,2024-06-01,3049.48,24,122.83,2,19.031180010029225,72.8620227613255,India,Mumbai,Renal,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5753562224521682,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2928.445768196508,23.841453783249275,104.13305355072467,4,3,1,1,20,3.3347859398445228,33.33333333333333,70.07475084627605,31829.5865,31829.5865,1.2384378477437026,0.0734375,732.5309985885052,777.9448462594867,779.7125714094424,1.7677251499557087,0.0,106.44089777932267
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2024-07-01,2773.91,36,76.16333333333334,3,19.068341202722436,72.89280881831188,India,Mumbai,Cardiovascular,Clinic,Primary Care,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.34429624818700233,0.6260720784744737,0.6260720784744737,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3058.870474586012,40.16198268527303,90.68412745967682,5,5,2,2,21,2.6684572866131107,41.66666666666667,62.333510060098945,33808.2655,33808.2655,1.3154250546662827,0.08489583333333334,734.7565657783358,597.8585954792045,586.0334303100815,-11.82516516912301,0.0,79.75885587212001
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-07-01,433.89,11,39.46,1,19.03608483400234,72.86991157373834,India,Mumbai,Dermatology,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1027.476577378504,26.038433283793818,42.22869986068428,2,1,0,0,21,1.0,16.666666666666664,65.16682459134422,33808.2655,33808.2655,1.3154250546662827,0.06197916666666667,700.0928603163868,84.46860363688191,84.35696232990485,-0.11164130697706298,0.0,12.049396174642053
