rep_id,product_name,territory_id,date,anomaly_type,anomaly_severity,before_total_sales,after_total_sales,before_total_quantity,after_total_quantity,before_average_price,after_average_price,before_total_calls,after_total_calls,before_customer_coverage_pct,after_customer_coverage_pct,before_actual_incentive_paid,after_actual_incentive_paid,before_manual_override_amount,after_manual_override_amount,before_payout_adjustment,after_payout_adjustment,before_target_attainment_pct,after_target_attainment_pct
REP_00009,Cardiovex,TERR_UNITED_KINGDOM_MANCHESTER,2025-04-01,duplicate_suspicious_activity_pattern,0.5767283983353906,811.51,333.36229649602166,9.0,9.0,88.55,37.040255166224625,1,5,20.0,20.0,81.40088794639226,140.40623115109048,0.0,0.0,-1.9488277436400523,57.05651546105817,37.69399255380079,15.48441291153402
REP_00033,Respira,TERR_UNITED_KINGDOM_LONDON,2025-03-01,duplicate_suspicious_activity_pattern,0.5431767721462529,1144.38,474.71032385895256,23.0,23.0,51.33,20.639579298215327,3,5,35.294117647058826,35.294117647058826,585.1006392419833,996.4643627693879,0.0,0.0,6.964303809701619,418.32802733710616,92.14211834639512,38.222281795616105
REP_00023,Renapro,TERR_INDIA_BENGALURU,2024-11-01,duplicate_suspicious_activity_pattern,0.5375339349088561,1024.59,425.71297267580815,9.0,9.0,112.31,47.30144140842313,2,2,20.0,20.0,966.6402219423783,1642.7055490144176,0.0,0.0,-7.217124963601009,668.8482021084383,128.04838765274187,53.20358363247054
REP_00035,Neurocalm,TERR_UNITED_STATES_CHICAGO,2024-11-01,duplicate_suspicious_activity_pattern,0.5323877923583344,635.03,264.2445336262424,7.0,7.0,91.345,37.7492190894632,1,5,15.384615384615385,15.384615384615385,487.0721264965681,826.0996859644788,0.0,0.0,9.05894084289423,348.0865003108049,73.71672796797533,30.67452309709812
REP_00031,Respira,TERR_UNITED_KINGDOM_LONDON,2025-03-01,duplicate_suspicious_activity_pattern,0.4315966902306742,1740.23,745.1810990111849,38.0,38.0,45.78,19.61002892134697,2,2,26.666666666666668,26.666666666666668,1241.5416549403612,2024.3806590557406,0.0,0.0,29.499461451120624,812.3384655665,145.197682219866,62.17486677650456
REP_00004,Neurocalm,TERR_UNITED_STATES_HOUSTON,2025-02-01,duplicate_suspicious_activity_pattern,0.3817384429790625,1654.31,718.2871531674367,19.0,19.0,86.455,37.80458700881246,3,1,26.31578947368421,26.31578947368421,1081.247553746226,1727.974140024708,0.0,0.0,-35.24484472703557,611.4817415514465,135.89353940078607,59.0038043353649
REP_00003,Cardiovex,TERR_INDIA_MUMBAI,2025-01-01,duplicate_suspicious_activity_pattern,0.37357576634628364,5111.77,2224.493592583687,59.0,59.0,85.3575,37.70328123023199,6,4,50.0,50.0,1458.5056174400127,2323.1431134851005,0.0,0.0,0.6260496373022306,865.26354568239,188.07168973775973,81.84332799950577
REP_00029,Glycoban,TERR_BRAZIL_BRASILIA,2025-06-01,duplicate_suspicious_activity_pattern,0.3503175968191894,1767.98,774.3078594210731,29.0,29.0,61.27666666666667,26.70027101451976,4,4,33.33333333333333,33.33333333333333,530.1916774408726,836.4868228366819,0.0,0.0,6.672426866176352,312.96757226198565,85.95260836874326,37.643966672507275
REP_00023,Dermasol,TERR_INDIA_BENGALURU,2024-04-01,extreme_quantity_spike,0.9973284377644852,324.83,324.83,8.0,35.95084325486653,40.7,9.035393069842081,1,1,20.0,20.0,59.427665578515,59.427665578515,0.0,0.0,-0.5272662705860469,-0.5272662705860469,29.88277338099784,29.88277338099784
REP_00009,Cardiovex,TERR_UNITED_KINGDOM_MANCHESTER,2024-01-01,extreme_quantity_spike,0.9459175572419012,1545.8,1545.8,17.0,74.38537648815833,88.61,20.780966272935128,4,4,26.666666666666668,26.666666666666668,904.4527332194876,904.4527332194876,0.0,0.0,-0.48496276203252364,-0.48496276203252364,112.75881802725473,112.75881802725473
REP_00017,Dermasol,TERR_UNITED_KINGDOM_BIRMINGHAM,2024-09-01,extreme_quantity_spike,0.9367438073369673,740.37,740.37,19.0,82.73570438062546,37.87,8.948615419939246,2,2,18.75,18.75,975.2931514668,975.2931514668,0.0,0.0,-14.669913234622186,-14.669913234622186,122.3246830925425,122.3246830925425
REP_00027,Renapro,TERR_UNITED_STATES_NEW_YORK,2024-02-01,extreme_quantity_spike,0.9304980704982392,4977.09,4977.09,45.0,195.30655029656774,115.95,25.483477089951275,5,5,44.44444444444444,44.44444444444444,557.6830059395263,557.6830059395263,0.0,0.0,14.324394808235297,14.324394808235297,77.40881980937,77.40881980937
REP_00025,Oncora,TERR_UNITED_STATES_NEW_YORK,2024-08-01,extreme_quantity_spike,0.9093110557439731,1352.91,1352.91,6.0,25.74849256926683,221.12,52.54327011029847,2,2,25.0,25.0,436.4922769349872,436.4922769349872,0.0,0.0,3.452144379708443,3.452144379708443,72.81388799352108,72.81388799352108
REP_00001,Immunara,TERR_INDIA_MUMBAI,2024-05-01,extreme_quantity_spike,0.7980328906278502,3762.83,3762.83,23.0,92.81593991421329,162.87,40.540773529609886,3,3,25.0,25.0,673.4380201184373,673.4380201184373,0.0,0.0,4.06417347171066,4.06417347171066,94.59906733219997,94.59906733219997
REP_00031,Immunara,TERR_UNITED_KINGDOM_LONDON,2024-03-01,extreme_quantity_spike,0.7874411942145993,1335.37,1335.37,8.0,32.08891797354863,163.42,41.61467834785719,2,2,26.666666666666668,26.666666666666668,516.7110816811332,516.7110816811332,0.0,0.0,14.5070991756171,14.5070991756171,75.48672348731412,75.48672348731412
REP_00014,Renapro,TERR_INDIA_DELHI,2024-03-01,extreme_quantity_spike,0.7729230397689827,4434.95,4434.95,37.0,147.17575068434041,118.7625,30.133700554461523,8,8,53.333333333333336,53.333333333333336,1014.7446793157058,1014.7446793157058,0.0,0.0,32.79068332887755,32.79068332887755,126.6305823936154,126.6305823936154
REP_00035,Respira,TERR_UNITED_STATES_CHICAGO,2025-04-01,extreme_quantity_spike,0.7497257885627457,419.76,419.76,8.0,31.394954509554523,50.6,13.370301265200213,2,2,15.384615384615385,15.384615384615385,781.81978600278,781.81978600278,0.0,0.0,17.90266912415143,17.90266912415143,101.97310845505052,101.97310845505052
REP_00011,Dermasol,TERR_BRAZIL_SAO_PAULO,2024-11-01,extreme_quantity_spike,0.7269944176516804,567.3,567.3,15.0,58.08130740898297,37.865,9.767342115860501,2,2,23.52941176470588,23.52941176470588,879.419492848248,879.419492848248,0.0,0.0,6.809097356847246,6.809097356847246,115.96380833040516,115.96380833040516
REP_00018,Immunara,TERR_UNITED_KINGDOM_BIRMINGHAM,2025-03-01,extreme_quantity_spike,0.7101533636567707,4152.55,4152.55,26.0,99.6671711466749,158.69,41.664170380524915,6,6,40.0,40.0,1538.3437334202015,1538.3437334202015,0.0,0.0,-7.374575805109316,-7.374575805109316,198.2384136309438,198.2384136309438
REP_00029,Glycoban,TERR_BRAZIL_BRASILIA,2025-01-01,extreme_quantity_spike,0.6455847523596542,1148.8600000000001,1148.8600000000001,17.0,62.64236381726248,67.91,18.339984796094278,4,4,22.22222222222222,22.22222222222222,1153.1151333427358,1153.1151333427358,0.0,0.0,30.635475768932565,30.635475768932565,151.702523755085,151.702523755085
REP_00020,Respira,TERR_BRAZIL_RIO_DE_JANEIRO,2025-04-01,extreme_quantity_spike,0.6387280830699587,623.6700000000001,623.6700000000001,14.0,51.367044274852674,44.81,12.141442218533973,1,1,20.0,20.0,474.6982538165651,474.6982538165651,0.0,0.0,-8.304867511203895,-8.304867511203895,80.88320796097585,80.88320796097585
REP_00014,Cardiovex,TERR_INDIA_DELHI,2025-06-01,extreme_quantity_spike,0.5980704057841634,4493.38,4493.38,50.0,178.7780966651788,88.3275,25.133839568811066,5,5,40.0,40.0,724.5677917550701,724.5677917550701,0.0,0.0,7.947596277478965,7.947596277478965,99.17716976411978,99.17716976411978
REP_00026,Immunara,TERR_UNITED_STATES_NEW_YORK,2024-05-01,extreme_quantity_spike,0.5345578580115877,426.42,426.42,3.0,10.288449220279954,145.3,41.44647952963283,1,1,18.181818181818183,18.181818181818183,25.562564605651456,25.562564605651456,0.0,0.0,0.029001233788719105,0.029001233788719105,11.1027233934531,11.1027233934531
REP_00002,Respira,TERR_INDIA_MUMBAI,2024-04-01,extreme_quantity_spike,0.484075544177872,2339.56,2339.56,50.0,165.6686875804553,47.062,14.12192028661914,3,3,33.33333333333333,33.33333333333333,563.8712332614522,563.8712332614522,0.0,0.0,9.294919709103965,9.294919709103965,81.05909715788859,81.05909715788859
REP_00030,Neurocalm,TERR_BRAZIL_BRASILIA,2024-07-01,extreme_quantity_spike,0.4006693580395828,513.49,513.49,5.0,15.607697617455203,101.71,32.89979166598714,1,1,15.384615384615385,15.384615384615385,1109.329975469577,1109.329975469577,0.0,0.0,6.046499632383302,6.046499632383302,135.6843475392081,135.6843475392081
REP_00009,Oncora,TERR_UNITED_KINGDOM_MANCHESTER,2025-01-01,extreme_quantity_spike,0.3961413152189469,2477.75,2477.75,12.0,37.33350030004294,205.88,66.36800675229347,5,5,26.666666666666668,26.666666666666668,1098.810649338058,1098.810649338058,0.0,0.0,17.797035859406833,17.797035859406833,128.69785733220672,128.69785733220672
REP_00004,Glycoban,TERR_UNITED_STATES_HOUSTON,2024-12-01,extreme_quantity_spike,0.3820760534267794,2832.52,2832.52,43.0,132.38732168390848,65.845,21.39570439201875,3,3,31.57894736842105,31.57894736842105,1200.1813927616495,1200.1813927616495,0.0,0.0,37.698563940854,37.698563940854,138.46248701409732,138.46248701409732
REP_00025,Immunara,TERR_UNITED_STATES_NEW_YORK,2025-04-01,extreme_quantity_spike,0.3689630934058988,4377.3,4377.3,27.0,82.31260810050632,157.92000000000002,53.178973440559396,4,4,37.5,37.5,687.3747590941747,687.3747590941747,0.0,0.0,17.86261578441338,17.86261578441338,95.59359480760214,95.59359480760214
REP_00015,Glycoban,TERR_INDIA_DELHI,2024-06-01,extreme_quantity_spike,0.3530059269153145,974.77,974.77,16.0,48.19061811048358,60.29,20.22738114222164,1,1,28.57142857142857,28.57142857142857,864.2066870909576,864.2066870909576,0.0,0.0,17.683161761427755,17.683161761427755,108.4900579236057,108.4900579236057
REP_00025,Renapro,TERR_UNITED_STATES_NEW_YORK,2024-11-01,extreme_sales_spike,0.966752550428462,3090.05,12752.190180593232,25.0,25.0,119.095,510.08760722372926,6,6,43.75,43.75,504.44553585546566,504.44553585546566,0.0,0.0,1.4701918316341676,1.4701918316341676,79.59265618187911,328.46739975401425
REP_00011,Oncora,TERR_BRAZIL_SAO_PAULO,2024-12-01,extreme_sales_spike,0.9609871965397608,3633.5699999999997,14949.13134500815,17.0,17.0,207.01,879.3606673534206,4,4,35.294117647058826,35.294117647058826,966.6664227182961,966.6664227182961,0.0,0.0,32.906303254120076,32.906303254120076,116.35413702255318,478.7009131199407
REP_00021,Dermasol,TERR_BRAZIL_RIO_DE_JANEIRO,2024-12-01,extreme_sales_spike,0.9575530908276422,1049.22,4308.744478707993,26.0,26.0,39.605,165.72094148876897,2,2,33.33333333333333,33.33333333333333,591.923629633494,591.923629633494,0.0,0.0,15.53183583644784,15.53183583644784,86.1660892781821,353.8511098046426
REP_00032,Oncora,TERR_UNITED_KINGDOM_LONDON,2024-04-01,extreme_sales_spike,0.94419257863757,1077.24,4392.14842950538,5.0,5.0,209.45,878.4296859010759,2,2,23.076923076923077,23.076923076923077,468.44817519333526,468.44817519333526,0.0,0.0,15.036907425696768,15.036907425696768,73.4767544792416,299.58116277816777
REP_00025,Glycoban,TERR_UNITED_STATES_NEW_YORK,2025-02-01,extreme_sales_spike,0.8268557814436619,1437.87,5491.344469421676,21.0,21.0,66.59,261.49259378198457,4,4,37.5,37.5,95.13575487394132,95.13575487394132,0.0,0.0,-2.0059842421170515,-2.0059842421170515,48.01371706226536,183.3683571159062
REP_00018,Respira,TERR_UNITED_KINGDOM_BIRMINGHAM,2024-07-01,extreme_sales_spike,0.7899490701314889,599.2,2239.7424622101344,12.0,12.0,49.635,186.64520518417785,1,1,13.333333333333334,13.333333333333334,851.6750262050105,851.6750262050105,0.0,0.0,-16.39444178241513,-16.39444178241513,111.08562329933113,415.225613225286
REP_00022,Renapro,TERR_INDIA_BENGALURU,2024-03-01,extreme_sales_spike,0.7203324154066468,3992.6200000000003,14312.46993848195,37.0,37.0,107.19749999999999,386.82351185086355,4,4,41.17647058823529,41.17647058823529,1477.6047469549546,1477.6047469549546,0.0,0.0,15.310019530317959,15.310019530317959,387.78589401501443,1390.1082373622437
REP_00012,Oncora,TERR_BRAZIL_SAO_PAULO,2025-05-01,extreme_sales_spike,0.7093632847736342,3637.09,12950.219840718144,17.0,17.0,216.26999999999998,761.7776376893025,7,7,26.666666666666668,26.666666666666668,660.5583601829868,660.5583601829868,19.726137721752934,19.726137721752934,19.726137721752934,19.726137721752934,89.95417097612075,320.2907515982038
REP_00006,Immunara,TERR_UNITED_STATES_HOUSTON,2025-05-01,extreme_sales_spike,0.7058834726784469,962.22,3418.7134291774414,6.0,6.0,163.16,569.7855715295735,2,2,26.666666666666668,26.666666666666668,808.8931456629425,808.8931456629425,0.0,0.0,35.678611313901456,35.678611313901456,106.6081754326822,378.77283886410095
REP_00020,Dermasol,TERR_BRAZIL_RIO_DE_JANEIRO,2024-03-01,extreme_sales_spike,0.6810296113079456,284.53,995.3613816719894,9.0,9.0,32.39,110.59570907466549,1,1,20.0,20.0,568.608920646085,568.608920646085,0.0,0.0,1.020786714523183,1.020786714523183,92.12583263761883,322.28058925899813
REP_00025,Glycoban,TERR_UNITED_STATES_NEW_YORK,2024-07-01,extreme_sales_spike,0.5924938466032419,3020.67,9978.742452761833,48.0,48.0,63.97333333333333,207.89046776587153,7,7,50.0,50.0,748.4798239402415,748.4798239402415,0.0,0.0,9.636951830290855,9.636951830290855,102.99228154390315,340.2336078250671
REP_00002,Glycoban,TERR_INDIA_MUMBAI,2025-06-01,extreme_sales_spike,0.5854876125571042,4435.9400000000005,14585.693424102437,67.0,67.0,65.25,217.6969167776483,6,6,40.0,40.0,1542.7970908785746,1542.7970908785746,0.0,0.0,0.6185215802202038,0.6185215802202038,186.99692796864227,614.8595027434055
REP_00017,Cardiovex,TERR_UNITED_KINGDOM_BIRMINGHAM,2024-10-01,extreme_sales_spike,0.5576917562922542,943.53,3044.697586191747,11.0,11.0,84.15,276.7906896537952,2,2,12.5,12.5,115.79903006674009,115.79903006674009,0.0,0.0,-1.144122519904542,-1.144122519904542,53.37388660855885,172.23336165543347
REP_00028,Glycoban,TERR_BRAZIL_BRASILIA,2025-05-01,extreme_sales_spike,0.5510586754983291,436.74,1402.9526050617087,7.0,7.0,62.11,200.42180072310126,2,2,14.285714285714285,14.285714285714285,688.6799815357886,688.6799815357886,0.0,0.0,5.58196091125501,5.58196091125501,95.98413405486001,308.3326256281955
REP_00007,Neurocalm,TERR_UNITED_KINGDOM_MANCHESTER,2024-08-01,extreme_sales_spike,0.5374153140247336,985.14,3135.0245094083175,10.0,10.0,99.39500000000001,313.50245094083175,3,3,28.57142857142857,28.57142857142857,619.8609971131457,619.8609971131457,0.0,0.0,-0.43844792095023877,-0.43844792095023877,91.12029384820819,289.9733586278302
REP_00025,Respira,TERR_UNITED_STATES_NEW_YORK,2024-07-01,extreme_sales_spike,0.5353682917456924,935.98,2974.366830157893,18.0,18.0,52.08,165.24260167543852,2,2,25.0,25.0,488.24964771095205,488.24964771095205,0.0,0.0,-4.8944479133703,-4.8944479133703,82.79756316383984,263.11494422148786
REP_00001,Oncora,TERR_INDIA_MUMBAI,2025-01-01,extreme_sales_spike,0.45937147968809244,1171.2,3526.034929423527,5.0,5.0,230.12,705.2069858847054,2,2,25.0,25.0,562.7223732565377,562.7223732565377,0.0,0.0,0.945091172991738,0.945091172991738,89.70286510496331,270.06099353608903
REP_00003,Respira,TERR_INDIA_MUMBAI,2024-04-01,extreme_sales_spike,0.40996751912963697,2798.02,8119.654099325236,59.0,59.0,48.372,137.6212559207667,4,4,33.33333333333333,33.33333333333333,693.8614835326536,693.8614835326536,0.0,0.0,13.90191851682448,13.90191851682448,96.4410522589738,279.86504217904655
REP_00019,Dermasol,TERR_BRAZIL_RIO_DE_JANEIRO,2025-03-01,extreme_sales_spike,0.4025668988143176,1778.85,5133.133481502868,48.0,48.0,37.001999999999995,106.94028086464307,5,5,33.33333333333333,33.33333333333333,1363.7818628449722,1363.7818628449722,0.0,0.0,-8.792711116573855,-8.792711116573855,163.28512831990585,471.18326964634497
