sales_team,sales_manager,territory_id,customer,rep_slot,manager_id,rep_id,rep_tenure_months,rep_capacity
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_036,2,MANAGER_MGR_01,REP_00003,32,115
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_037,0,MANAGER_MGR_01,REP_00001,32,96
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_038,1,MANAGER_MGR_01,REP_00002,74,106
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_039,2,MANAGER_MGR_01,REP_00003,32,115
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_040,0,MANAGER_MGR_01,REP_00001,32,96
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_041,0,MANAGER_MGR_01,REP_00001,32,96
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_042,0,MANAGER_MGR_01,REP_00001,32,96
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_043,2,MANAGER_MGR_01,REP_00003,32,115
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_044,0,MANAGER_MGR_01,REP_00001,32,96
Team_Apex,MGR_01,TERR_INDIA_MUMBAI,CUST_00_045,1,MANAGER_MGR_01,REP_00002,74,106
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_001,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_002,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_003,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_004,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_005,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_006,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_007,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_008,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_009,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_010,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_011,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_012,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_013,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_014,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_015,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_016,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_017,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_018,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_019,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_020,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_021,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_022,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_023,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_024,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_025,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_026,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_027,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_028,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_029,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_030,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_031,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_032,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_033,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_034,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_035,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_036,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_037,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_038,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_039,0,MANAGER_MGR_01,REP_00004,73,101
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_040,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_041,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_042,1,MANAGER_MGR_01,REP_00005,86,102
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_043,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_044,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_01,TERR_UNITED_STATES_HOUSTON,CUST_08_045,2,MANAGER_MGR_01,REP_00006,37,105
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_001,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_002,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_003,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_004,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_005,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_006,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_007,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_008,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_009,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_010,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_011,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_012,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_013,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_014,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_015,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_016,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_017,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_018,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_019,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_020,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_021,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_022,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_023,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_024,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_025,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_026,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_027,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_028,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_029,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_030,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_031,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_032,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_033,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_034,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_035,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_036,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_037,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_038,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_039,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_040,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_041,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_042,1,MANAGER_MGR_05,REP_00008,60,103
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_043,2,MANAGER_MGR_05,REP_00009,112,108
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_044,0,MANAGER_MGR_05,REP_00007,93,118
Team_Apex,MGR_05,TERR_UNITED_KINGDOM_MANCHESTER,CUST_04_045,0,MANAGER_MGR_05,REP_00007,93,118
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_001,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_002,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_003,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_004,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_005,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_006,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_007,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_008,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_009,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_010,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_011,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_012,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_013,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_014,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_015,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_016,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_017,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_018,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_019,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_020,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_021,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_022,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_023,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_024,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_025,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_026,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_027,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_028,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_029,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_030,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_031,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_032,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_033,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_034,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_035,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_036,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_037,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_038,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_039,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_040,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_041,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_042,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_043,1,MANAGER_MGR_02,REP_00011,44,114
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_044,0,MANAGER_MGR_02,REP_00010,39,87
Team_Bridge,MGR_02,TERR_BRAZIL_SAO_PAULO,CUST_09_045,2,MANAGER_MGR_02,REP_00012,74,107
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_001,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_002,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_003,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_004,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_005,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_006,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_007,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_008,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_009,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_010,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_011,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_012,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_013,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_014,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_015,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_016,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_017,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_018,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_019,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_020,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_021,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_022,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_023,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_024,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_025,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_026,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_027,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_028,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_029,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_030,0,MANAGER_MGR_02,REP_00013,32,116
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_031,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_032,2,MANAGER_MGR_02,REP_00015,104,88
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_033,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_034,1,MANAGER_MGR_02,REP_00014,6,118
Team_Bridge,MGR_02,TERR_INDIA_DELHI,CUST_01_035,1,MANAGER_MGR_02,REP_00014,6,118
