rep_id,period,customer_id,customer_name,territory_id,geography,channel,customer_type,customer_segment,customer_priority,potential_score,required_visit_count,priority_required_visit_count,servicing_rep_count,observed_visit_count,observed_completed_visit_count,observed_visit_hours,observed_travel_hours,planned_visit_count,completed_visit_count,planned_visit_hours,planned_travel_hours,excess_service_visit_count,excess_service_visit_hours,excess_service_travel_hours,excess_service_hours,planned_coverage_gap_count,customer_coverage_gap,priority_customer_coverage_gap,estimated_travel_hours_per_visit,required_coverage_visit_hours,required_coverage_travel_hours,required_customer_coverage_hours,required_priority_customer_coverage_hours,customer_coverage_pct,coverage_met_flag,priority_customer_flag,coverage_visit_scope,coverage_status,data_lineage,synthetic_seed,rep_name
REP_0dfc420450a6,2017-01-01,CUST_211a2d5b8372,"Reynolds, Jast and Mante Pharm",TERR_938541fb7311,Elmshorn,Hospital,Government,strategic,high,95.5659121171771,1.875,1.875,4.0,4.0,4.0,3.066666666666667,2.7856287371140245,1.875,1.875,1.4375,1.305763470522199,2.125,1.6291666666666669,1.4798652665918255,3.1090319332584926,0.0,0.0,0.0,0.6964071842785061,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_2150825f0243,Pfeffer-Hodkiewicz Pharm,TERR_49c0203db75f,Pulheim,Pharmacy,Retail,strategic,medium,72.55659121171772,1.25,0.0,2.0,2.0,2.0,1.3166666666666667,1.0267538148169115,1.25,1.25,0.8229166666666666,0.6417211342605698,0.75,0.49375,0.38503268055634177,0.8787826805563418,0.0,0.0,0.0,0.5133769074084558,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_23ddcd3bfd76,"Watsica, Larson and Labadie Pharmaceutical Ltd",TERR_49c0203db75f,Nettetal,Hospital,Private,core,medium,45.11318242343542,1.25,0.0,2.0,2.0,2.0,1.3833333333333333,1.1830764400642497,1.25,1.25,0.8645833333333333,0.7394227750401561,0.75,0.51875,0.44365366502409365,0.9624036650240937,0.0,0.0,0.0,0.5915382200321249,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_253cc1a0a403,Murray PLC Pharma Plc,TERR_07a5ea4d7ed4,Reinbek,Hospital,Private,strategic,high,89.09454061251665,1.875,1.875,3.0,3.0,3.0,2.5,1.5570484291017244,1.875,1.875,1.5625,0.9731552681885778,1.125,0.9375,0.5838931609131466,1.5213931609131466,0.0,0.0,0.0,0.5190161430339081,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_275360e832a3,"Sanford, Franecki and Greenholt Pharmaceutical Ltd",TERR_07a5ea4d7ed4,Rheine,Pharmacy,Institution,strategic,high,82.62316910785619,1.875,1.875,5.0,5.0,5.0,4.166666666666666,3.20250594484679,1.875,1.875,1.5624999999999998,1.2009397293175463,3.125,2.604166666666666,2.0015662155292437,4.60573288219591,0.0,0.0,0.0,0.640501188969358,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_279b9db55a14,Runolfsson-Halvorson Pharmacy,TERR_07a5ea4d7ed4,Recklinghausen,Pharmacy,Institution,core,medium,54.10119840213049,1.25,0.0,5.0,5.0,5.0,3.716666666666667,2.9023712465005067,1.25,1.25,0.9291666666666667,0.7255928116251267,3.75,2.7875,2.17677843487538,4.96427843487538,0.0,0.0,0.0,0.5804742493001014,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_2919d7a5cf18,"Heathcote, Grant and Witting Pharmaceutical Limited",TERR_49c0203db75f,Balingen,Pharmacy,Institution,strategic,medium,70.51930758988016,1.25,0.0,2.0,2.0,2.0,1.6666666666666667,1.3856456155188146,1.25,1.25,1.0416666666666667,0.8660285096992592,0.75,0.625,0.5196171058195554,1.1446171058195556,0.0,0.0,0.0,0.6928228077594073,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_29734987a1e7,Schaden-Hirthe,TERR_49c0203db75f,Kaiserslautern,Pharmacy,Institution,core,medium,67.16378162450067,1.25,0.0,3.0,3.0,3.0,2.2,2.142857142857143,1.25,1.25,0.9166666666666667,0.8928571428571429,1.75,1.2833333333333334,1.25,2.533333333333333,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_299ca5819655,Buckridge-Strosin Pharma Plc,TERR_938541fb7311,Neuruppin,Hospital,Private,core,medium,66.56458055925432,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.6864960726201141,0.875,0.8581200907751427,1.7331200907751427,0.0,0.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_31e3e7e103c8,"Parker, Green and Emmerich Pharma Plc",TERR_49c0203db75f,Baesweiler,Pharmacy,Retail,core,medium,63.44873501997336,1.25,0.0,1.0,1.0,1.0,0.7333333333333333,0.7142857142857143,1.0,1.0,0.7333333333333333,0.7142857142857143,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.7142857142857143,0.175,0.17857142857142858,0.35357142857142854,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_374e0414345a,Zemlak Group Pharm,TERR_49c0203db75f,Vechta,Hospital,Private,strategic,high,99.6404793608522,1.875,1.875,2.0,2.0,2.0,1.5666666666666667,1.2661506778781781,1.875,1.875,1.46875,1.187016260510792,0.125,0.09791666666666665,0.07913441736738624,0.1770510840340529,0.0,0.0,0.0,0.6330753389390891,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_39d74c8c06b0,Kling Inc,TERR_49c0203db75f,Itzehoe,Hospital,Private,core,medium,41.997336884154464,1.25,0.0,1.0,1.0,1.0,0.9833333333333333,0.7142857142857143,1.0,1.0,0.9833333333333333,0.7142857142857143,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.7142857142857143,0.175,0.17857142857142858,0.35357142857142854,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_3cbbbdd3f295,Durgan-Rice Pharmacy,TERR_49c0203db75f,Dormagen,Pharmacy,Institution,strategic,high,84.66045272969374,1.875,1.875,5.0,5.0,5.0,4.45,3.5714285714285716,1.875,1.875,1.6687500000000002,1.3392857142857144,3.125,2.78125,2.232142857142857,5.013392857142858,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_3e4bf14a862e,Spencer-Jerde Pharmaceutical Limited,TERR_938541fb7311,Kaufbeuren,Hospital,Government,strategic,high,78.18908122503329,1.875,1.875,2.0,2.0,2.0,1.55,1.2215954503271944,1.875,1.875,1.453125,1.1452457346817448,0.125,0.09687500000000004,0.07634971564544957,0.1732247156454496,0.0,0.0,0.0,0.6107977251635972,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_448dbc87503b,"Will, McGlynn and Fritsch Pharmaceutical Ltd",TERR_49c0203db75f,Bitterfeld,Pharmacy,Retail,strategic,high,82.26364846870838,1.875,1.875,1.0,1.0,1.0,0.8666666666666667,0.7142857142857143,1.0,1.0,0.8666666666666667,0.7142857142857143,0.0,0.0,0.0,0.0,0.875,0.875,0.875,0.7142857142857143,0.6124999999999999,0.625,1.2374999999999998,1.2374999999999998,53.333333333333336,False,True,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_45d071437b8c,Barrows-Kohler Pharm,TERR_07a5ea4d7ed4,Hamburg,Hospital,Private,strategic,high,75.1930758988016,1.875,1.875,4.0,4.0,4.0,3.2333333333333334,2.4334551550772527,1.875,1.875,1.515625,1.1406821039424622,2.125,1.7177083333333334,1.2927730511347906,3.010481384468124,0.0,0.0,0.0,0.6083637887693132,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_45ea0417d15d,"Paucek, Keeling and Bruen Pharmaceutical Limited",TERR_49c0203db75f,Bad Kreuznach,Pharmacy,Retail,strategic,high,76.99067909454061,1.875,1.875,4.0,4.0,4.0,3.6333333333333333,2.857142857142857,1.875,1.875,1.703125,1.3392857142857144,2.125,1.9302083333333333,1.5178571428571428,3.448065476190476,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_463a4463b6ae,Funk PLC Pharm,TERR_49c0203db75f,Delmenhorst,Pharmacy,Institution,core,medium,43.79494007989347,1.25,0.0,1.0,1.0,1.0,0.9166666666666666,0.7142857142857143,1.0,1.0,0.9166666666666666,0.7142857142857143,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.7142857142857143,0.175,0.17857142857142858,0.35357142857142854,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_4d14ff968603,Hayes-Kilback Pharmaceutical Limited,TERR_49c0203db75f,Springe,Pharmacy,Retail,core,medium,47.030625832223706,1.25,0.0,1.0,1.0,1.0,0.75,0.6783657571516223,1.0,1.0,0.75,0.6783657571516223,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.6783657571516223,0.175,0.16959143928790557,0.3445914392879056,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_52da36e6d3a2,Powlowski-Buckridge Pharmacy,TERR_49c0203db75f,Albstadt,Pharmacy,Retail,core,medium,56.857523302263644,1.25,0.0,1.0,1.0,1.0,0.95,0.687802923232767,1.0,1.0,0.95,0.687802923232767,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.687802923232767,0.175,0.17195073080819176,0.3469507308081917,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_54d6d06fdb62,Herman-Koss Pharmaceutical Ltd,TERR_49c0203db75f,Gifhorn,Hospital,Private,strategic,high,95.08655126498003,1.875,1.875,3.0,3.0,3.0,2.6166666666666667,1.8659375256217743,1.875,1.875,1.6354166666666667,1.166210953513609,1.125,0.98125,0.6997265721081654,1.6809765721081653,0.0,0.0,0.0,0.6219791752072581,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_55c0f33536dd,"Barrows, Zboncak and Reichert Pharma Plc",TERR_49c0203db75f,Burg,Pharmacy,Institution,core,medium,42.237017310252995,1.25,0.0,1.0,1.0,1.0,0.75,0.6247150097346763,1.0,1.0,0.75,0.6247150097346763,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.6247150097346763,0.175,0.15617875243366908,0.33117875243366907,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_5cac205777bc,Carter-Conn Pharm,TERR_49c0203db75f,Lemgo,Pharmacy,Institution,core,medium,65.36617842876166,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.6648237118939397,0.875,0.8310296398674246,1.7060296398674246,0.0,0.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_5cbdaffe421c,Veum-Kerluke Pharma Plc,TERR_07a5ea4d7ed4,Wismar,Pharmacy,Retail,core,medium,54.940079893475364,1.25,0.0,4.0,4.0,4.0,3.0166666666666666,2.331672791481951,1.25,1.25,0.9427083333333333,0.7286477473381097,2.75,2.0739583333333336,1.6030250441438412,3.6769833774771747,0.0,0.0,0.0,0.5829181978704877,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_5f1e9d7b6961,Weber Ltd Pharmaceutical Ltd,TERR_49c0203db75f,Merseburg,Hospital,Private,core,medium,44.51398135818908,1.25,0.0,2.0,2.0,2.0,1.6666666666666665,1.3536458517567418,1.25,1.25,1.0416666666666665,0.8460286573479636,0.75,0.625,0.5076171944087782,1.1326171944087782,0.0,0.0,0.0,0.6768229258783709,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_65d9c5eadc78,"Leuschke, Waters and Schowalter Pharmacy",TERR_49c0203db75f,Salzkotten,Hospital,Government,strategic,high,89.57390146471371,1.875,1.875,2.0,2.0,2.0,1.7833333333333334,1.4285714285714286,1.875,1.875,1.671875,1.3392857142857144,0.125,0.11145833333333344,0.08928571428571419,0.20074404761904763,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_68212e886147,Predovic LLC Pharmaceutical Limited,TERR_49c0203db75f,Ingelheim,Pharmacy,Institution,core,medium,60.452729693741674,1.25,0.0,5.0,5.0,5.0,3.3833333333333333,3.411645453571272,1.25,1.25,0.8458333333333333,0.852911363392818,3.75,2.5375,2.5587340901784543,5.096234090178454,0.0,0.0,0.0,0.6823290907142544,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_684800c91d94,Koss Ltd Pharmaceutical Ltd,TERR_07a5ea4d7ed4,Löhne,Pharmacy,Retail,core,medium,53.98135818908123,1.25,0.0,4.0,4.0,2.0,2.5,1.82188752366586,1.25,1.25,0.78125,0.5693398511455813,2.75,1.71875,1.2525476725202789,2.971297672520279,0.0,0.0,0.0,0.455471880916465,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_7082a5b1a3a9,"Parisian, Hagenes and Skiles Pharmacy",TERR_49c0203db75f,Buxtehude,Hospital,Government,core,medium,57.456724367509985,1.25,0.0,1.0,1.0,1.0,0.45,0.48415560531115276,1.0,1.0,0.45,0.48415560531115276,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.48415560531115276,0.175,0.12103890132778819,0.2960389013277882,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_73325b080aac,Marquardt-Ryan Pharm,TERR_49c0203db75f,Königswinter,Hospital,Government,core,medium,48.82822902796272,1.25,0.0,3.0,3.0,3.0,2.0,1.8216097597988012,1.25,1.25,0.8333333333333334,0.7590040665828339,1.75,1.1666666666666665,1.0626056932159673,2.229272359882634,0.0,0.0,0.0,0.6072032532662671,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_753af588b011,Ondricka Ltd Pharmaceutical Ltd,TERR_b31415d90eb9,Bamberg,Pharmacy,Institution,core,medium,43.075898801597866,1.25,0.0,1.0,1.0,1.0,0.6333333333333333,0.5769445372379166,1.0,1.0,0.6333333333333333,0.5769445372379166,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5769445372379166,0.175,0.14423613430947915,0.31923613430947917,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_7f39d3e0cb63,Welch-Langworth Pharm,TERR_49c0203db75f,Papenburg,Hospital,Private,core,medium,42.836218375499335,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.6648237118939397,0.875,0.8310296398674246,1.7060296398674246,0.0,0.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_80c7f449d7e3,Heidenreich Group Pharm,TERR_49c0203db75f,Mannheim,Hospital,Government,core,medium,57.93608521970706,1.25,0.0,1.0,1.0,1.0,0.8166666666666667,0.7065088814145427,1.0,1.0,0.8166666666666667,0.7065088814145427,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.7065088814145427,0.175,0.17662722035363568,0.3516272203536357,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_81672de99042,Hermiston LLC Pharmaceutical Limited,TERR_b31415d90eb9,Gevelsberg,Pharmacy,Retail,strategic,high,84.18109187749667,1.875,1.875,4.0,4.0,3.0,3.216666666666667,2.1488323513048027,1.875,1.875,1.5078125,1.0072651646741262,2.125,1.7088541666666668,1.1415671866306765,2.8504213532973433,0.0,0.0,0.0,0.5372080878262007,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_8dcdf5159764,"Koch, Borer and Hagenes Pharm",TERR_49c0203db75f,Waiblingen,Hospital,Private,strategic,high,97.48335552596538,1.875,1.875,5.0,5.0,4.0,4.633333333333333,3.0329074456421887,1.875,1.875,1.7374999999999998,1.1373402921158209,3.125,2.895833333333333,1.8955671535263678,4.7914004868597,0.0,0.0,0.0,0.6065814891284378,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_8eb8662554ec,Konopelski-Blick,TERR_b31415d90eb9,Bergisch Gladbach,Hospital,Government,core,medium,65.96537949400799,1.25,0.0,1.0,1.0,1.0,0.7666666666666667,0.7142857142857143,1.0,1.0,0.7666666666666667,0.7142857142857143,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.7142857142857143,0.175,0.17857142857142858,0.35357142857142854,0.0,80.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_90bb31be80eb,Smith Inc Pharm,TERR_07a5ea4d7ed4,Luckenwalde,Pharmacy,Institution,core,medium,43.43541944074567,1.25,0.0,3.0,3.0,2.0,2.4833333333333334,1.9816799660915065,1.25,1.25,1.0347222222222223,0.8256999858714611,1.75,1.448611111111111,1.1559799802200454,2.6045910913311565,0.0,0.0,0.0,0.6605599886971688,0.0,0.0,0.0,0.0,100.0,True,False,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_911b92c3ec72,McDermott Inc Pharma Plc,TERR_49c0203db75f,Staßfurt,Pharmacy,Retail,strategic,high,98.32223701731026,1.875,1.875,3.0,3.0,3.0,2.3666666666666667,1.988222749585837,1.875,1.875,1.4791666666666667,1.2426392184911481,1.125,0.8875,0.7455835310946888,1.6330835310946887,0.0,0.0,0.0,0.6627409165286123,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_91b86c61cc13,Kris LLC Pharmaceutical Limited,TERR_49c0203db75f,Herten,Hospital,Government,emerging,low,35.40612516644474,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.6648237118939397,0.4375,0.4155148199337123,0.8530148199337123,0.0,0.0,False,False,all servicing reps credited to portfolio customer,Coverage gap,synthetic_derived,42,Abigail Thompson
REP_0dfc420450a6,2017-01-01,CUST_922097e6fa43,"Harris, Daugherty and Okuneva Pharmaceutical Limited",TERR_938541fb7311,Meißen,Hospital,Government,strategic,high,76.87083888149134,1.875,1.875,3.0,3.0,3.0,2.6,2.142857142857143,1.875,1.875,1.625,1.3392857142857142,1.125,0.9750000000000001,0.8035714285714286,1.7785714285714287,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,100.0,True,True,all servicing reps credited to portfolio customer,Covered,synthetic_derived,42,Abigail Thompson
