capacity_territory_record_id,territory_id,territory_name,period,rep_count,fractional_rep_equivalent,allocation_row_count,required_total_hours,available_field_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,positive_fte_gap,capacity_risk_band,capacity_overload_flag,transaction_count,working_days,leave_days,holiday_days,training_hours,administrative_hours,meeting_hours,gross_rostered_field_hours,non_field_hours,planned_visit_count,completed_visit_count,credited_planned_visit_count,credited_completed_visit_count,observed_visit_count,observed_completed_visit_count,planned_visit_hours,planned_travel_hours,observed_visit_hours,observed_travel_hours,excess_service_visit_count,excess_service_visit_hours,excess_service_travel_hours,excess_service_hours,required_visit_count,priority_required_visit_count,required_customer_coverage_hours,required_priority_customer_coverage_hours,customer_coverage_gap,priority_customer_coverage_gap,core_required_hours,workload_buffer_hours,required_hours,available_hours,nominal_full_time_hours,rep_ids,allocation_basis,allocation_scope,geographic_workload_attribution_flag,core_workload_geographic_attribution_flag,availability_geographic_attribution_flag,residual_allocation_flag,injected_residual_allocation_flag,unrepresented_workload_residual_hours,manager_ids,manager_names,team_ids,team_names,risk_medium_threshold_pct,risk_high_threshold_pct,risk_critical_threshold_pct,overload_threshold_pct,synthetic_seed,data_lineage,utilization_pct,workload_risk_band,overload_flag,capacity_methodology
CAPTERR_3e35b9024d037df3,TERR_49c0203db75f,Delta / Germany,2017-10-01,13,4.0,13,501.32151488780073,444.3630790545744,112.81799468002852,2.984056636236909,2.6450183277058,0.33903830853110906,0.33903830853110906,high,True,1461.0,84.0,4.0,6.0,33.0,88.0,26.636920945425565,592.0,147.63692094542557,186.86011904761904,182.05654761904762,467.5,457.25,336.0,311.0,146.75396825396825,118.9390946201137,266.73333333333335,211.39197085743535,149.13988095238096,119.97936507936508,92.45287623732166,212.43224131668674,613.125,305.625,198.4935249849928,23.377698346980537,155.875,18.75,464.18658785907473,37.13492702872598,501.32151488780073,444.3630790545744,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,112.81799468002852,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_5a1fa0a940497fec,TERR_938541fb7311,Charlie / Germany,2017-10-01,11,3.0,11,225.49648558831962,383.9400761094764,58.73220838869181,1.3422409856447595,2.285357595889741,-0.9431166102449815,0.0,low,False,1054.0,63.0,2.0,1.0,28.0,53.0,15.059923890523539,480.0,96.05992389052354,135.5952380952381,136.01636904761904,42.0,39.25,245.0,230.0,106.34303075396825,82.68461697560548,194.58333333333331,147.613854288264,109.4047619047619,88.24030257936508,64.92923731265851,153.1695398920236,56.25,35.625,19.765394481833304,3.7124999999999995,17.0,4.375,208.79304221140706,16.703443376912563,225.49648558831962,383.9400761094764,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_d21d2dd167c5|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,58.73220838869181,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_a50435fe797157ab,TERR_b31415d90eb9,Alfa / Germany,2017-10-01,11,3.0,11,235.2444930655318,333.11946622722877,70.61865694305175,1.4002648396757844,1.9828539656382664,-0.582589125962482,0.0,low,False,1111.0,63.0,3.0,4.0,32.0,64.0,18.880533772771226,448.0,114.88053377277123,142.63095238095238,134.67857142857144,45.0,43.75,248.0,225.0,112.19895833333334,90.0365056614544,197.8,154.3417480865203,105.36904761904762,85.60104166666667,64.3052424250659,149.90628409173257,56.875,26.25,15.58351106588984,0.0,13.125,0.0,217.8189750606776,17.425518004854204,235.2444930655318,333.11946622722877,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,70.61865694305175,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_aac7308fe5e34232,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,12,3.0,12,213.09942871925796,336.2289336140999,63.379265558340855,1.2684489804717736,2.001362700083928,-0.7329137196121545,0.0,low,False,1241.0,63.0,4.0,4.0,16.0,69.0,18.771066385900134,440.0,103.77106638590013,121.67559523809524,116.69866071428572,42.25,42.0,252.0,234.0,96.32034970238095,74.86818048312117,202.5,153.52114084119495,130.32440476190476,106.17965029761905,78.65296035807378,184.83261065569283,61.875,24.375,26.125755665662663,1.1518084941621518,19.875,0.875,197.31428585116478,15.785142868093182,213.09942871925796,336.2289336140999,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,63.379265558340855,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_1fcfd9a722af1127,TERR_49c0203db75f,Delta / Germany,2017-11-01,13,4.0,13,523.6240981322003,462.7701376071677,113.14993245668107,3.1168101079297634,2.7545841524236176,0.3622259555061458,0.3622259555061458,high,True,1606.0,84.0,4.0,4.0,33.0,88.0,24.229862392832263,608.0,145.22986239283227,175.73809523809524,163.5610119047619,441.375,428.0,336.0,300.0,140.03758680555558,110.43695180054232,270.6333333333333,209.27183906783938,160.26190476190476,130.59574652777778,98.83488726729706,229.43063379507484,613.125,305.625,234.36258929408754,17.298469774387556,185.125,22.625,484.83712790018546,38.78697023201484,523.6240981322003,462.7701376071677,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,113.14993245668107,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_6ecf1d38849b5e47,TERR_938541fb7311,Charlie / Germany,2017-11-01,12,3.0,12,233.54221915006946,380.25028922327056,61.4180253819455,1.3901322568456516,2.263394578709944,-0.8732623218642923,0.0,low,False,1221.0,63.0,2.0,1.0,28.0,53.0,18.74971077672941,480.0,99.7497107767294,136.06622023809524,136.85342261904762,39.5,38.625,252.0,243.0,109.16419890873016,83.86064412347551,203.15,153.01353949952625,115.93377976190476,93.98580109126983,69.15289537605074,163.13869646732059,56.25,35.625,23.217952477117937,7.44328776787148,17.625,6.25,216.2427955093236,17.29942364074589,233.54221915006946,380.25028922327056,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,61.4180253819455,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_b8e0f61163e67d7c,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,12,3.0,12,222.3147793890157,334.1706218386055,66.5273261203635,1.3233022582679508,1.9891108442774135,-0.6658085860094627,0.0,low,False,1173.0,63.0,3.0,4.0,32.0,64.0,17.829378161394523,448.0,113.82937816139452,130.39508928571428,128.51190476190476,40.75,37.0,252.0,240.0,105.03270089285715,80.01485014750438,204.16666666666669,153.60107932604564,121.60491071428572,99.13396577380954,73.58622917854126,172.7201949523508,56.875,26.25,20.799466912430834,1.9859218340382967,19.875,4.5,205.84701795279236,16.467761436223388,222.3147793890157,334.1706218386055,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,66.5273261203635,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_ddd730b83c7f897a,TERR_07a5ea4d7ed4,Bravo / Germany,2017-12-01,12,3.0,12,229.35237184093447,317.44408063334134,72.24969241302193,1.3651926895293718,1.889548099007984,-0.5243554094786123,0.0,low,False,877.0,63.0,4.0,6.0,16.0,69.0,21.555919366658653,424.0,106.55591936665866,138.7470238095238,132.35267857142858,47.5,45.375,246.0,226.0,107.7820808531746,85.64188350652827,190.76666666666665,149.8083159979845,107.25297619047619,82.98458581349206,64.16643249145622,147.15101830494828,61.875,24.375,18.939342900421615,1.1567172903338996,16.5,2.75,212.3633072601245,16.98906458080996,229.35237184093447,317.44408063334134,504.0,REP_0dfc420450a6|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,72.24969241302193,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_8a6765583f0ab62c,TERR_49c0203db75f,Delta / Germany,2017-12-01,13,4.0,13,501.4991574038038,491.10728980571594,102.11600760440736,2.9851140321654985,2.923257677414976,0.061856354750522424,0.061856354750522424,high,True,1189.0,84.0,4.0,1.0,33.0,88.0,19.89271019428403,632.0,140.89271019428404,175.77678571428572,170.94345238095238,456.625,443.5,312.0,292.0,137.00715525793652,113.84301866470774,243.83333333333331,199.3479497025117,136.22321428571428,106.82617807539683,85.50493103780394,192.33110911320077,613.125,305.625,213.50089774754446,38.52198878940623,169.625,30.5,464.3510716701887,37.14808573361509,501.4991574038038,491.10728980571594,672.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,102.11600760440736,high,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_88999a48b6fe5127,TERR_938541fb7311,Charlie / Germany,2017-12-01,13,3.0,13,219.83049236211033,354.02118243102166,62.09529352242719,1.308514835488752,2.1072689430417957,-0.7987541075530438,0.0,low,False,903.0,63.0,2.0,4.0,28.0,53.0,20.97881756897832,456.0,101.97881756897831,135.1436011904762,131.99925595238096,45.5,43.5,241.0,227.0,107.62496279761905,81.01891911319431,193.01666666666665,142.45134452717303,105.8563988095238,85.39170386904762,61.43242541397872,146.82412928302634,56.25,35.625,14.902870276325867,3.644465932252326,12.75,3.625,203.54675218713922,16.283740174971136,219.83049236211033,354.02118243102166,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,62.09529352242719,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_49de08e96a106b0c,TERR_b31415d90eb9,Alfa / Germany,2017-12-01,12,3.0,12,238.16340583440916,347.4864199484493,68.53891034640763,1.4176393204429119,2.068371547312198,-0.6507322268692863,0.0,low,False,878.0,63.0,3.0,2.0,32.0,64.0,20.51358005155072,464.0,116.51358005155072,143.83258928571428,139.7046130952381,43.875,42.625,249.0,229.0,114.53850446428571,88.94022208094248,198.71666666666667,152.64044455846712,105.16741071428572,84.17816220238095,63.70022247752466,147.8783846799056,56.875,26.25,17.042945523669204,1.2374999999999998,14.25,0.875,220.52167206889737,17.64173376551179,238.16340583440916,347.4864199484493,504.0,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,68.53891034640763,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_39b7eca3bad938e4,TERR_07a5ea4d7ed4,Bravo / Germany,2018-01-01,12,1.5263111978376849,12,235.68915344394577,171.38612674627433,137.51938848169885,1.4029116276425344,1.020155516346871,0.38275611129566345,0.38275611129566345,critical,True,858.0,32.05253515459138,2.0451874514374513,2.045408420059907,8.150653211410646,35.119874394502645,9.038859912564572,223.69551426475218,52.30938751847787,136.99107142857144,131.2827380952381,45.75,45.5,224.0,203.0,109.5872767857143,87.1253500089274,180.0,140.484231420177,87.00892857142857,70.4127232142857,53.3588814112496,123.77160462553532,61.875,24.375,21.51807083864144,1.2374999999999998,16.375,0.875,218.2306976332831,17.45845581066265,235.68915344394577,171.38612674627433,256.42028123673106,REP_0dfc420450a6|REP_200ef690040c|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,137.51938848169885,critical,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_4ae3221542f22e77,TERR_3170779e5944,Delta / Poland,2018-01-01,13,1.9069611711468748,13,86.34041348822261,216.31699414024453,39.91383748252605,0.5139310326679917,1.2876011555966937,-0.7736701229287021,0.0,low,False,1083.0,40.04618459408437,1.815442561205273,2.3894786536643573,15.955448997084957,41.68245804797021,12.775205848418237,286.73010703371796,70.4131128934734,13.958333333333334,13.333333333333334,31.875,30.0,29.0,28.0,8.052083333333332,7.4668350089898325,16.96666666666667,15.22621777918535,15.041666666666668,8.914583333333333,7.759382770195518,16.673966103528848,86.875,0.0,64.42590896158666,0.0,56.875,0.0,79.94482730390982,6.395586184312785,86.34041348822261,216.31699414024453,320.369476752675,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,39.91383748252605,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_d45b3414c49c46df,TERR_49c0203db75f,Delta / Germany,2018-01-01,13,2.093038828853125,13,503.02947053394007,235.93042881002896,213.21093386346493,2.9942230388925006,1.4043477905358865,1.589875248356614,1.589875248356614,critical,True,1185.0,43.95381540591563,2.184557438794727,2.6105213463356427,17.044551002915043,46.31754195202979,13.977371201308298,313.2698929662821,77.33946415625313,187.76339285714286,189.8779761904762,465.0,452.75,304.0,292.0,145.58767361111111,118.11011792635094,236.55,189.99290383184606,116.23660714285714,90.96232638888888,71.88278590549514,162.84511229438402,613.125,305.625,202.07023673470465,44.230448033318076,160.375,35.75,465.7680282721667,37.26144226177334,503.02947053394007,235.93042881002896,351.630523247325,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_c56e2fba156a|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,213.21093386346493,critical,True,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_971ec48971c86549,TERR_6090deb666aa,Alfa / Poland,2018-01-01,9,1.4293922575180766,9,16.73491944482306,167.7110858256674,9.978421737856198,0.0996126157429944,0.9982802727718298,-0.8986676570288354,0.0,low,False,818.0,30.017237407879612,1.4310102601217591,0.9595127394457876,15.241131459070427,30.472217230461737,7.589280751296947,221.01371526649652,53.30262944082911,9.166666666666666,8.4375,4.375,4.375,17.0,15.0,5.788194444444445,4.361937839506906,10.483333333333334,8.132315934852691,7.833333333333334,4.69513888888889,3.7703780953457855,8.465516984234675,8.75,0.0,5.345163498292225,0.0,4.375,0.0,15.495295782243575,1.2396236625794859,16.73491944482306,167.7110858256674,240.1378992630369,REP_0dfc420450a6|REP_2234ec3bee93|REP_56269a9759c4|REP_6003efb01f5e|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_c56e2fba156a|REP_db1cc40d477a,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,9.978421737856198,low,False,actual_geographic_workload_plus_proportional_rep_availability
CAPTERR_d6a27feeace0d663,TERR_938541fb7311,Charlie / Germany,2018-01-01,10,1.546843366098281,10,224.2656202740014,186.9069378481172,119.98785216643073,1.3349144063928655,1.1125412967149833,0.22237310967788226,0.22237310967788226,high,True,889.0,32.4837106880639,1.038192847067139,1.5630642021271735,14.483574294978311,27.32518812478599,10.343928843075226,239.0596291109567,52.152691262839525,142.16220238095238,135.32886904761904,51.375,49.875,235.0,215.0,113.88474702380952,87.05338633481374,187.11666666666667,142.97078480000957,92.83779761904762,73.23191964285715,55.917398465195845,129.14931810805297,56.25,35.625,6.715218746933605,3.594983057821774,6.375,2.625,207.65335210555688,16.61226816844455,224.2656202740014,186.9069378481172,259.8696855045112,REP_0dfc420450a6|REP_200ef690040c|REP_2234ec3bee93|REP_6daf09991b71|REP_82f7cb811b80|REP_a132178ac1b8|REP_bba68d031906|REP_d21d2dd167c5|REP_db1cc40d477a|REP_e7e9152643c7,actual visits + owned-customer coverage; availability by rep-period transaction share,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory,True,True,False,False,False,0.0,MGR_31981a685b7e|MGR_4b97498897f6|MGR_5e1c70ff0ce6|MGR_eb86f856200b,Alisha Cordwell|Britanny Bold|James Goodwill|Tracy Banks,TEAM_4f4a9410ffcd|TEAM_a405eba78bf2|TEAM_b9dd960c1753|TEAM_f144a6907dc4,Alfa|Bravo|Charlie|Delta,85.0,100.0,120.0,100.0,42,synthetic_derived,119.98785216643073,high,True,actual_geographic_workload_plus_proportional_rep_availability
