observation_id,metric,observed,expected,robust_z,peer_percentile,cohort
obs_e1b37c675c3003b1,total_sales,557192.0,2271784.0,-0.8924896300645818,0.07692307692307693,product_class|peer_country|date
obs_0b498f5343e84a61,total_sales,1677197.0,2866362.0,-0.6744907594765952,0.2727272727272727,product_class|peer_country|date
obs_d7a2b25a8cdc5b6a,total_sales,3603234.0,2921339.0,0.6744907594765952,0.6923076923076923,product_class|peer_country|date
obs_2a80e8723ccdd491,total_sales,3661327.0,3651654.0,0.005182809876694098,0.6153846153846154,product_class|peer_country|date
obs_c32b47f34eec76af,total_sales,1180625.0,1603078.0,-0.6744907594765952,0.3076923076923077,product_class|date
obs_d537f23061649c08,total_sales,2032755.0,2641327.0,-0.5913389966047401,0.3333333333333333,product_class|peer_country|date
obs_06bc80ca1592529b,total_sales,3340076.0,3200199.0,0.10951168927608487,0.6153846153846154,product_class|peer_country|date
obs_593c6b0abfbff40f,total_sales,1988362.0,2538414.5,-0.5302784328810783,0.4166666666666667,product_class|peer_country|date
obs_0764cae41bcbe612,total_sales,2884830.0,2632368.0,0.1710662563744058,0.7692307692307693,product_class|peer_country|date
obs_d05b3b40b386e054,total_sales,1215848.0,748405.0,0.6899625659126667,0.8461538461538461,product_class|peer_country|date
obs_04e73b8f3403f58d,total_sales,1521591.0,2974845.0,-1.2968815166778245,0.3076923076923077,product_class|peer_country|date
obs_e4f6b17418ade61e,total_sales,3087397.0,3087397.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_3e72ae64b4ee1487,total_sales,2250712.0,1056681.0,3.2850366739758705,0.8461538461538461,product_class|peer_country|date
obs_979be2c88656c12c,total_sales,938089.0,1044221.0,-0.19286688943879104,0.38461538461538464,product_class|peer_country|date
obs_dfa27919b86c3d52,total_sales,1163298.0,1424563.0,-0.2580526914037793,0.38461538461538464,product_class|peer_country|date
obs_68b49514dab5a9ca,total_sales,1162431.0,1892907.0,-1.2446805105532113,0.3076923076923077,product_class|peer_country|date
obs_308780ad50c636ca,total_sales,573217.0,1059184.0,-0.9266842069999196,0.23076923076923078,product_class|peer_country|date
obs_a4c24cdcb0026734,total_sales,892507.0,1171912.0,-0.5776166326500178,0.23076923076923078,product_class|peer_country|date
obs_182375d528750b6c,total_sales,1151759.0,1693086.0,-0.6744907594765952,0.23076923076923078,product_class|peer_country|date
obs_8abab8423ce5b57a,total_sales,3357104.0,1940089.0,1.5057986386791817,0.7692307692307693,product_class|peer_country|date
obs_047985ea3c9cd755,total_sales,3296889.0,1484850.0,2.505871129691493,0.9230769230769231,product_class|peer_country|date
obs_d9289b44a1d34714,total_sales,1986226.0,1288336.0,0.9288895565738167,0.8461538461538461,product_class|peer_country|date
obs_5015dcfd335cfe6b,total_sales,1071259.0,1761827.0,-1.8281435835461937,0.07692307692307693,product_class|peer_country|date
obs_122ff7e4b022803a,total_sales,1393913.0,1979867.0,-0.6744907594765952,0.3076923076923077,product_class|peer_country|date
obs_0bdcb50077926fdd,total_sales,1472664.0,1157028.0,0.541370900773186,0.6153846153846154,product_class|peer_country|date
obs_a2471ed7d158d3a2,total_sales,1438413.0,1943757.5,-0.4692214392188507,0.3333333333333333,product_class|peer_country|date
obs_0fd2277576d131c5,total_sales,2071148.0,1798516.0,0.6744907594765952,0.7272727272727273,product_class|peer_country|date
obs_f919088c73e72be1,total_sales,1928083.0,2705582.0,-0.6230422299130729,0.38461538461538464,product_class|peer_country|date
obs_27e4d2ad8d9be82a,total_sales,1165659.0,1472108.0,-0.5600649726760305,0.3076923076923077,product_class|peer_country|date
obs_6eca4269d60b55fa,total_sales,3290572.0,1814757.5,2.1163345426070266,0.75,product_class|peer_country|date
obs_b6b35315a88c7800,total_sales,5869892.0,4106719.5,0.6471818437711965,0.75,product_class|peer_country|date
obs_cee5c1e4f3e8006e,total_sales,1718205.0,2355555.0,-0.6298244605558684,0.38461538461538464,product_class|peer_country|date
obs_d7ceb393881b22a6,total_sales,1451843.0,1612735.0,-0.2698479615313285,0.36363636363636365,product_class|peer_country|date
obs_fd7a14533175bc3b,total_sales,2042993.0,2042993.0,0.0,0.5555555555555556,product_class|peer_country|date
obs_ecd4c7198c8348a5,total_sales,2432965.0,2693599.0,-0.22378417429342864,0.23076923076923078,product_class|peer_country|date
obs_069f966ef2f3ff89,total_sales,2133060.0,1956166.5,0.2227522887239034,0.6666666666666666,product_class|peer_country|date
obs_890c162e5617bff7,total_sales,1372466.0,1320467.0,0.09316882458486116,0.6363636363636364,product_class|peer_country|date
obs_6c27798b6101288b,total_sales,333960.0,720413.0,-0.9192407134741223,0.15384615384615385,product_class|peer_country|date
obs_45857c1a6bd69901,total_sales,1911559.0,1870368.0,0.06310892942817393,0.6153846153846154,product_class|peer_country|date
obs_414b31aff8f47057,total_sales,2308727.0,1785485.0,0.47485841105205445,0.6153846153846154,product_class|peer_country|date
obs_2835518b42eb6685,total_sales,904479.0,1030190.0,-0.2254447770291867,0.46153846153846156,product_class|peer_country|date
obs_e31ae31bfcf0fa35,total_sales,813171.0,1548814.0,-1.4140578230851508,0.15384615384615385,product_class|peer_country|date
obs_e2991b3dc0037036,total_sales,1197226.0,2118544.0,-0.7475033651452347,0.07692307692307693,product_class|peer_country|date
obs_ba083d35986c96ef,total_sales,2381219.0,2371224.0,0.018092495312772083,0.6153846153846154,product_class|peer_country|date
obs_26248f6afed02ffa,total_sales,1211494.0,1617653.0,-0.6684311534918528,0.38461538461538464,product_class|peer_country|date
obs_c5929a7675610dae,total_sales,4017935.0,2940667.0,0.765154252407624,0.7692307692307693,product_class|peer_country|date
obs_6a00219cfab950aa,total_sales,1710040.0,3127265.0,-0.9813193757935182,0.23076923076923078,product_class|peer_country|date
obs_f83caddbc1b9d053,total_sales,5463040.30669,2753338.0,1.9775795874191269,1.0,product_class|peer_country|date
obs_d4083525788fe9dd,total_sales,1794375.0,2807482.0,-0.6886282382698264,0.3076923076923077,product_class|peer_country|date
obs_49fe18ffa6259ad5,total_sales,3670557.0,2640997.0,1.1853393821037597,0.7692307692307693,product_class|peer_country|date
obs_952bf57ffd9a5f43,total_sales,2400058.0,2147720.0,0.19053422376153067,0.6153846153846154,product_class|peer_country|date
obs_6f6703e51e278b47,total_sales,5120967.0,1957767.0,4.310923185860187,0.9230769230769231,product_class|peer_country|date
obs_9affe7fb434117f8,total_sales,976869.0,2070501.0,-0.8098758890615273,0.07692307692307693,product_class|peer_country|date
obs_ba8370d76ad0e8fa,total_sales,5907354.0,2905188.0,2.6728757202678137,0.9230769230769231,product_class|peer_country|date
obs_6fbbb68b8333a761,total_sales,8768606.0,2926217.5,4.026517850451026,1.0,product_class|peer_country|date
obs_a4fa64c11bca5df4,total_sales,3427530.0,4530995.0,-0.7173843584602421,0.23076923076923078,product_class|peer_country|date
obs_0f0a972fdd81380f,total_sales,1345119.0,2951079.0,-1.1087905213696372,0.15384615384615385,product_class|peer_country|date
obs_95b0b02329fbc254,total_sales,2926850.0,2736136.0,0.14684316260054278,0.6666666666666666,product_class|peer_country|date
obs_3f54eb758387db85,total_sales,4649734.0,2924709.0,2.3561631583483633,0.9230769230769231,product_class|peer_country|date
obs_5b3678539e95b0b2,total_sales,3750602.0,3164261.0,0.531441983321306,0.6923076923076923,product_class|peer_country|date
obs_1121c787d49a3276,total_sales,680084.0,2465515.0,-2.2936606585498867,0.07692307692307693,product_class|peer_country|date
obs_988c4ec12efd2894,total_sales,2236525.0,4036133.5,-0.8324909821258951,0.16666666666666666,product_class|peer_country|date
obs_e16591dea25fd1a6,total_sales,2296048.0,3489393.0,-1.1130196238876686,0.07692307692307693,product_class|peer_country|date
obs_3c86f628b67cc3f8,total_sales,9444785.0,4566868.0,1.5233718370804998,0.9090909090909091,product_class|peer_country|date
obs_6d502ebf7664cbcb,total_sales,1444775.0,1818842.0,-0.4258832479362547,0.38461538461538464,product_class|date
obs_9381de55942bf2ca,total_sales,1038992.0,966933.0,0.23366664569150286,0.6153846153846154,product_class|peer_country|date
obs_96ba25e4460616e5,total_sales,2423462.0,2384185.0,0.04489700820756198,0.6153846153846154,product_class|peer_country|date
obs_927653606ac82639,total_sales,4425742.0,3091557.0,0.8335869466722874,0.7692307692307693,product_class|peer_country|date
obs_fc0e2698434adc3b,total_sales,5600221.0,1576725.0,6.991006560749339,1.0,product_class|peer_country|date
obs_f94d749361ef2cd1,total_sales,3416789.0,1812894.0,1.8874756943969826,0.9230769230769231,product_class|peer_country|date
obs_2ee6132f55e95c0b,total_sales,2492453.0,2492453.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_cb5adde5518e5a4b,total_sales,2729891.0,2729891.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_1a97daaff441e048,total_sales,2625587.0,2975756.0,-0.3584546285554103,0.46153846153846156,product_class|peer_country|date
obs_5a31ed1945c06339,total_sales,6320824.0,2733513.0,1.8837478022902487,1.0,product_class|peer_country|date
obs_9468090f2a09b525,total_sales,1971445.0,3125697.0,-0.6744907594765952,0.23076923076923078,product_class|peer_country|date
obs_e066ac342ed4730a,total_sales,10831192.0,3818945.0,2.5901366971866877,1.0,product_class|peer_country|date
obs_d5c3421318523173,total_sales,4986111.0,3452398.0,1.601781350745287,0.9230769230769231,product_class|peer_country|date
obs_dd785b0f7ecf3ed4,total_sales,2729579.0,3865043.0,-0.8343319284198968,0.3076923076923077,product_class|peer_country|date
obs_0de4ab5f7ac3473c,total_sales,1872610.0,3297180.0,-0.966838228834687,0.23076923076923078,product_class|peer_country|date
obs_1e0200583c608457,total_sales,5319920.0,3646774.0,0.7672210242801805,0.8461538461538461,product_class|peer_country|date
obs_567aec2a1b875305,total_sales,1195328.0,2722663.0,-1.0494656715655755,0.07692307692307693,product_class|peer_country|date
obs_3ef20d80a429210f,total_sales,3362052.0,2994154.5,0.4492178790067537,0.75,product_class|peer_country|date
obs_429b6f613b3c4bfa,total_sales,8065856.0,3728113.0,6.916430239173094,1.0,product_class|peer_country|date
obs_1e4d49a2d800aad0,total_sales,5078230.0,4152972.0,0.6744907594765953,0.7692307692307693,product_class|peer_country|date
obs_a97b8d1e9afeecb2,total_sales,4329563.8,2699940.0,1.1773669043072206,0.8461538461538461,product_class|peer_country|date
obs_bca088b18d8451c4,total_sales,3446578.0,2830304.0,0.9044311246571524,0.8461538461538461,product_class|date
obs_ccdf622376fdaf22,total_sales,4029926.0,4009571.0,0.020404181238652768,0.6153846153846154,product_class|peer_country|date
obs_81799aaea829b660,total_sales,8231890.0,3982251.0,2.232070412098276,0.8461538461538461,product_class|peer_country|date
obs_bfcae23427ce1662,total_sales,8761089.0,3006175.0,3.6920249873092494,1.0,product_class|peer_country|date
obs_40fdb640556f75f6,total_sales,3910604.0,3898160.0,0.005638025917089573,0.6153846153846154,product_class|peer_country|date
obs_09e77e38d95d2087,total_sales,3581944.0,4820540.0,-1.2892904867890072,0.07692307692307693,product_class|peer_country|date
obs_d44e23642ed4b765,total_sales,2005161.0,4011459.0,-1.128411520817767,0.07692307692307693,product_class|peer_country|date
obs_d8b8034144828733,total_sales,2463768.0,2574175.0,-0.25182013208913956,0.38461538461538464,product_class|peer_country|date
obs_8a6b05144a4bd5ef,total_sales,3452155.0,1853416.0,1.8889089634279403,0.9230769230769231,product_class|peer_country|date
obs_be5060a455d194a7,total_sales,3158511.0,3327517.0,-0.14833469136821337,0.46153846153846156,product_class|peer_country|date
obs_e75cea050177ef45,total_sales,5599065.0,3612036.0,0.8652306112645213,0.8461538461538461,product_class|peer_country|date
obs_29d4e7aacd1322d0,total_sales,2013827.0,2639547.0,-0.4053488752886814,0.38461538461538464,product_class|peer_country|date
obs_c7d3b769ce4896a8,total_sales,3745676.0,1931261.0,1.5373386906127422,0.9230769230769231,product_class|peer_country|date
obs_9998d4f803eb4b0d,total_sales,2404704.0,2404704.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_a7014d343fbf535b,total_sales,2993801.0,2993801.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_db3a5969cf6667b0,total_sales,5649652.0,2013473.0,5.257101195654781,1.0,product_class|peer_country|date
obs_6e480dc7648c9b09,total_sales,6285117.0,2979451.0,4.733071601704092,1.0,product_class|peer_country|date
obs_94097bebe7d07fad,total_sales,2678653.0,2795554.0,-0.113223048607876,0.46153846153846156,product_class|peer_country|date
obs_51dc75ed844c5afa,total_sales,7428204.0,2713071.0,3.0246039996948655,1.0,product_class|peer_country|date
obs_039c2328757fd2a3,total_sales,4276245.0,3192871.0,0.7192763117271245,0.9230769230769231,product_class|peer_country|date
obs_9fde3129e39d2362,total_sales,1373084.0,4176022.0,-1.1018489770596094,0.07692307692307693,product_class|peer_country|date
obs_c50b1f5354dee310,total_sales,3419215.0,2693467.0,1.18366723501313,0.7692307692307693,product_class|peer_country|date
obs_83b9ae5947472f93,total_sales,2105533.0,3339698.0,-1.2192513532502547,0.07692307692307693,product_class|peer_country|date
obs_165738616ce99974,total_sales,1519622.0,1614462.0,-0.18074646278124146,0.38461538461538464,product_class|peer_country|date
obs_c46ec21ed4c28830,total_sales,3969535.0,2794023.0,1.1756684549012404,0.7692307692307693,product_class|peer_country|date
obs_be6752169fc32a9b,total_sales,5410061.0,3442517.0,1.8743180063013736,0.8461538461538461,product_class|peer_country|date
obs_c47b80c362e28157,total_sales,19381504.0,3982802.0,11.996680623835582,1.0,product_class|peer_country|date
obs_e7f83c2dbc3643cb,total_sales,1992441.0,2280110.0,-0.3457364868068037,0.2727272727272727,product_class|peer_country|date
obs_c3a34f040bf7e3a1,total_sales,2691986.0,2236142.0,0.5370637738482712,0.75,product_class|peer_country|date
obs_3e8793c64b8fe8b6,total_sales,2992474.0,4896750.0,-0.8451115333424919,0.15384615384615385,product_class|peer_country|date
obs_7b4a92fb0b39fc24,total_sales,3421676.0,3421676.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_6323cb430e6a9ff7,total_sales,5481508.0,3329496.0,0.9913454922897302,0.8181818181818182,product_class|peer_country|date
obs_780ee4c2e8543d69,total_sales,5708625.0,2961343.0,2.311935524237529,1.0,product_class|peer_country|date
obs_f6a416351ea5a816,total_sales,4896395.0,4692006.0,0.1661734508172094,0.6153846153846154,product_class|peer_country|date
obs_865b95d23116c43a,total_sales,7303786.0,3509598.0,2.1632175307216013,1.0,product_class|peer_country|date
obs_fe531257d8203eff,total_sales,3033320.0,1876191.0,1.2567170573639954,0.8461538461538461,product_class|peer_country|date
obs_437956653bdaac46,total_sales,1383739.0,1406369.0,-0.03135452133775808,0.46153846153846156,product_class|peer_country|date
obs_2d794f00d18f54c4,total_sales,3622540.0,3070812.0,0.31079583864250265,0.6923076923076923,product_class|peer_country|date
obs_434a8af6c193eb1f,total_sales,7019455.0,3394913.0,1.2834038645824064,0.9230769230769231,product_class|peer_country|date
obs_0d031e070c441b8c,total_sales,3115419.0,2182753.0,0.7093191666860211,0.8461538461538461,product_class|peer_country|date
obs_f59d8b8ded76d0de,total_sales,637061.0,1782918.0,-1.3939096965735667,0.07692307692307693,product_class|peer_country|date
obs_6acfb85d3311cd62,total_sales,4159142.0,2089221.0,1.9279130640697089,0.9230769230769231,product_class|peer_country|date
obs_28f5d0164fb489d7,total_sales,3920329.0,2562296.0,0.7772989223357467,0.8461538461538461,product_class|peer_country|date
obs_971d0aad1d87d250,total_sales,1622947.0,2453030.0,-0.6784186559162688,0.3076923076923077,product_class|peer_country|date
obs_e03d7f66d346c839,total_sales,1394308.0,2534354.0,-0.8848203749374367,0.15384615384615385,product_class|peer_country|date
obs_a522d03a8c5f2b4b,total_sales,4973777.0,4418767.0,0.4542090621408301,0.6923076923076923,product_class|peer_country|date
obs_dfc482fa9dc557f5,total_sales,2133511.0,3725318.0,-0.6683734769258011,0.38461538461538464,product_class|peer_country|date
obs_bc89b5e815f61b20,total_sales,3374521.0,2748341.0,0.6540061966745604,0.6923076923076923,product_class|peer_country|date
obs_fc6c6e4cb6c6408b,total_sales,3196977.0,2403504.0,0.7874798512032719,0.7692307692307693,product_class|peer_country|date
obs_c4b8f427388f2073,total_sales,2885567.0,2885567.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_c2f75088b2cf61c3,total_sales,2625296.0,2602248.0,0.032887092867785704,0.6153846153846154,product_class|peer_country|date
obs_1dd563122c36a4cc,total_sales,10650571.0,3127820.0,8.515295290504195,0.8461538461538461,product_class|peer_country|date
obs_f6e5f3b1455aecab,total_sales,2614554.0,2614554.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_f9dddcc836ab162b,total_sales,3553002.0,3553002.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_aaf4356fdfef9538,total_sales,2057322.0,4332912.0,-1.2007798540296533,0.07692307692307693,product_class|peer_country|date
obs_27b985fccd305872,total_sales,1690875.0,2442437.0,-1.536321665708208,0.23076923076923078,product_class|peer_country|date
obs_3666de587fdfd7bb,total_sales,2771676.0,2771676.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_e4c2855d5fcbf458,total_sales,3521018.0,5275672.0,-0.6744907594765952,0.38461538461538464,product_class|peer_country|date
obs_5bb52d909b6d58f7,total_sales,4051903.0,3522090.0,0.8115299622355451,0.9230769230769231,product_class|peer_country|date
obs_d71673b68df05c45,total_sales,2320831.0,2986686.0,-0.6864159683002846,0.25,product_class|peer_country|date
obs_8aae99145fca0de6,total_sales,1720937.0,3173911.0,-1.0490665741360972,0.16666666666666666,product_class|peer_country|date
obs_86311734d2f92047,total_sales,8361766.0,5413417.0,1.8025677095311285,0.8461538461538461,product_class|peer_country|date
obs_a9e0ce9abccba836,total_sales,7858987.0,4544726.0,1.1523615009380288,1.0,product_class|peer_country|date
obs_333f4bb8bbab0ad5,total_sales,1408921.0,2730104.0,-0.9821764263273949,0.15384615384615385,product_class|peer_country|date
obs_2fa61f4345725ed9,total_sales,601834.0,941037.0,-0.6595708238296668,0.23076923076923078,product_class|peer_country|date
obs_c0c41142faac01a9,total_sales,4013122.0,3111602.0,0.4192249394040767,0.6923076923076923,product_class|peer_country|date
obs_a3c1436f4a4dc5f8,total_sales,6542648.0,2980859.0,4.448061869593135,1.0,product_class|peer_country|date
obs_a0202590016b807d,total_sales,2281801.0,2281801.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_d53cb4ace9236f83,total_sales,10061220.0,1653609.0,15.633347012810175,1.0,product_class|peer_country|date
obs_30e309db14222915,total_sales,4429157.0,2680908.0,1.3601717730945737,0.9230769230769231,product_class|peer_country|date
obs_07957e1a0eac75b4,total_sales,1881510.0,2034302.0,-0.2589691974417589,0.46153846153846156,product_class|peer_country|date
obs_fe612689724d1340,total_sales,1886386.0,2114233.0,-0.2085632921507704,0.46153846153846156,product_class|peer_country|date
obs_29595e61142abe40,total_sales,1715405.0,1752624.0,-0.055584916839099614,0.46153846153846156,product_class|peer_country|date
obs_c91e044a37b5e69d,total_sales,4125104.0,2507135.0,1.8362711732520964,1.0,product_class|peer_country|date
obs_87db4f8b38f8c94e,total_sales,1858850.0,1858850.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_f16961d69302cebb,total_sales,3390528.0,2118427.0,2.237090416513758,0.8461538461538461,product_class|peer_country|date
obs_156d27aa8e139ed2,total_sales,4722260.0,2792577.0,1.7211373881029846,0.8461538461538461,product_class|peer_country|date
obs_8f9269a751b0e534,total_sales,2187467.0,1737530.0,1.5141514601084718,0.6923076923076923,product_class|peer_country|date
obs_56d3f10b1af993c2,total_sales,2287828.0,2178533.0,0.1944980794023373,0.6923076923076923,product_class|peer_country|date
obs_aca0ed8ccec6b7d0,total_sales,953708.0,1808404.0,-0.9490441875644849,0.15384615384615385,product_class|peer_country|date
obs_6cba36a785573028,total_sales,1316093.0,1994785.0,-0.9498082473943783,0.3076923076923077,product_class|peer_country|date
obs_0e6867b30abbbb6d,total_sales,4916955.0,2865372.0,0.9174156312336097,0.8181818181818182,product_class|peer_country|date
obs_ec6848bc3eeb9290,total_sales,2855219.0,3000691.0,-0.15752201781134392,0.46153846153846156,product_class|peer_country|date
obs_45e4034a8c7912c1,total_sales,2479626.0,2271784.0,0.10818715454865228,0.6923076923076923,product_class|peer_country|date
obs_f5c4e2bdd922a7e0,total_sales,2866362.0,2866362.0,0.0,0.5454545454545454,product_class|peer_country|date
obs_31f83a704a4c4b2b,total_sales,1533817.0,2921339.0,-1.3724558290799673,0.07692307692307693,product_class|peer_country|date
obs_e8251079bd54c73c,total_sales,2687749.0,3651654.0,-0.51646194088647,0.3076923076923077,product_class|peer_country|date
obs_80a3e86ffb4cbc10,total_sales,2015405.0,1770468.5,0.24055168012216194,0.7,product_class|peer_country|date
obs_14d6c35ff70d6bd8,total_sales,3073438.0,3493971.5,-0.6257549533856125,0.5,product_class|peer_country|date
obs_fdbdb8a5536848d3,total_sales,5354669.0,3200199.0,1.686765152202625,0.7692307692307693,product_class|peer_country|date
obs_a37aac9eec58d20b,total_sales,4122277.0,2538414.5,1.5269235652944164,0.9166666666666666,product_class|peer_country|date
obs_a09e94fa2819bdb6,total_sales,1636945.0,2632368.0,-0.6744907594765952,0.3076923076923077,product_class|peer_country|date
obs_a4603a2098b015b4,total_sales,224703.0,748405.0,-0.7730028595862927,0.15384615384615385,product_class|peer_country|date
obs_c02e50578eb8d285,total_sales,3710749.0,2974845.0,0.6567195381187857,0.9230769230769231,product_class|peer_country|date
obs_ae8abdc367a19bf1,total_sales,4318562.0,3087397.0,0.9010450396872012,0.7692307692307693,product_class|peer_country|date
obs_6fc50b42eec9e24f,total_sales,852243.0,1056681.0,-0.5624530079656885,0.23076923076923078,product_class|peer_country|date
obs_bda9ae5cd003c988,total_sales,1044221.0,1044221.0,0.0,0.5384615384615384,product_class|peer_country|date
obs_271a46d26d667d12,total_sales,1633398.0,1424563.0,0.20626732937556982,0.6153846153846154,product_class|peer_country|date
obs_29af730dcb5934b5,total_sales,807590.0,1892907.0,-1.849304997935702,0.07692307692307693,product_class|peer_country|date
obs_b941a9451a1dd3ee,total_sales,924901.0,1059184.0,-0.2560625214645649,0.3076923076923077,product_class|peer_country|date
obs_7fd702d77fabc354,total_sales,1928639.0,1171912.0,1.5643889750553857,0.9230769230769231,product_class|peer_country|date
obs_f0369a5723e05d91,total_sales,2276016.0,1693086.0,0.7263278913146614,0.7692307692307693,product_class|peer_country|date
obs_9ee27a6297fa7cd5,total_sales,1826613.0,1940089.0,-0.1205858839340154,0.46153846153846156,product_class|peer_country|date
obs_74764a3dd73bb4d9,total_sales,917702.0,1484850.0,-0.7843097193064117,0.15384615384615385,product_class|peer_country|date
obs_15046b2d2f85b636,total_sales,1153492.0,1288336.0,-0.1794769711081112,0.46153846153846156,product_class|peer_country|date
