observation_id,model,feature,contribution
obs_c6bc5c9e95ff4666,PCA Reconstruction,total_sales_rolling_std,1.3339787548026483
obs_c6bc5c9e95ff4666,PCA Reconstruction,subchannel_mix,1.0105948908858993
obs_de9e824837a99403,PCA Reconstruction,distributor_concentration,0.9505637760668537
obs_de9e824837a99403,PCA Reconstruction,product_breadth_change,0.798155278382945
obs_de9e824837a99403,PCA Reconstruction,total_sales_history_deviation,0.4719970975446427
obs_e3f6a3859fd7ad45,PCA Reconstruction,channel_mix,0.43244025161286453
obs_e3f6a3859fd7ad45,PCA Reconstruction,product_mix_change,0.28990291735552454
obs_e3f6a3859fd7ad45,PCA Reconstruction,total_quantity_history_deviation,0.2370026573444277
obs_b5111b97e6ed38c7,PCA Reconstruction,product_mix_change,0.6880958359680118
obs_b5111b97e6ed38c7,PCA Reconstruction,distributor_mix_change,0.567220413535652
obs_b5111b97e6ed38c7,PCA Reconstruction,product_concentration,0.2449648833539693
obs_05c6a0c0b9d9e885,PCA Reconstruction,total_sales_history_deviation,0.2783175072239636
obs_05c6a0c0b9d9e885,PCA Reconstruction,product_breadth_change,0.19547073001910112
obs_05c6a0c0b9d9e885,PCA Reconstruction,product_class_share,0.17562217195773935
obs_de55c5814290b874,PCA Reconstruction,distributor_concentration,2.0731523509238676
obs_de55c5814290b874,PCA Reconstruction,simulated_actual_payout_rolling_std,1.0280009339953882
obs_de55c5814290b874,PCA Reconstruction,product_mix_change,0.53557568591765
obs_70f1c06cda49ce50,PCA Reconstruction,distributor_mix_change,0.39773503052596565
obs_70f1c06cda49ce50,PCA Reconstruction,simulated_actual_payout_history_deviation,0.24648337853880634
obs_70f1c06cda49ce50,PCA Reconstruction,total_sales_rolling_MAD,0.14201666766905752
obs_309b62ebed7b301b,PCA Reconstruction,customer_loss_rate,0.36257736971356236
obs_309b62ebed7b301b,PCA Reconstruction,total_sales_peer_z,0.33348972111825426
obs_309b62ebed7b301b,PCA Reconstruction,product_breadth_change,0.28450250008134853
obs_a202012c4ef24643,PCA Reconstruction,distributor_concentration,1.2747666236834785
obs_a202012c4ef24643,PCA Reconstruction,product_mix_change,0.45982072718173916
obs_a202012c4ef24643,PCA Reconstruction,distributor_count,0.4205311687984333
obs_2efdc8c5fbd6df78,PCA Reconstruction,distributor_count,0.4149604227971706
obs_2efdc8c5fbd6df78,PCA Reconstruction,product_class_share,0.33174380423519023
obs_2efdc8c5fbd6df78,PCA Reconstruction,representative_rank,0.21244259295811152
obs_0cadaa8e09752462,PCA Reconstruction,total_sales_year_over_year_growth,0.47241422965136043
obs_0cadaa8e09752462,PCA Reconstruction,simulated_actual_payout_lag_12,0.45494525558771565
obs_0cadaa8e09752462,PCA Reconstruction,distributor_concentration,0.29233639281217955
obs_4d5cbeb7f46f0e31,PCA Reconstruction,simulated_actual_payout_lag_12,0.8128022319888938
obs_4d5cbeb7f46f0e31,PCA Reconstruction,simulated_actual_payout_history_deviation,0.7138493269920194
obs_4d5cbeb7f46f0e31,PCA Reconstruction,simulated_actual_payout_peer_median,0.5932846686868027
obs_9803f0acde4e76f3,PCA Reconstruction,product_mix_change,0.7471030058372321
obs_9803f0acde4e76f3,PCA Reconstruction,product_class_share,0.48274307532476196
obs_9803f0acde4e76f3,PCA Reconstruction,distributor_mix_change,0.445761877559304
obs_e1b37c675c3003b1,PCA Reconstruction,total_sales_year_over_year_growth,0.486597868635507
obs_e1b37c675c3003b1,PCA Reconstruction,simulated_target_attainment_pct,0.3993554587048553
obs_e1b37c675c3003b1,PCA Reconstruction,total_quantity_lag_12,0.2625930891084344
obs_0b498f5343e84a61,PCA Reconstruction,total_quantity_lag_3,0.49542758995272934
obs_0b498f5343e84a61,PCA Reconstruction,country_mix,0.4455490684943422
obs_0b498f5343e84a61,PCA Reconstruction,total_quantity_lag_12,0.20791580745582422
obs_d7a2b25a8cdc5b6a,PCA Reconstruction,simulated_actual_payout_acceleration,0.6990931393064139
obs_d7a2b25a8cdc5b6a,PCA Reconstruction,total_quantity_acceleration,0.5484162855744741
obs_d7a2b25a8cdc5b6a,PCA Reconstruction,product_class_share,0.3175463347285614
obs_2a80e8723ccdd491,PCA Reconstruction,distinct_customers_rolling_std,0.6859230878104812
obs_2a80e8723ccdd491,PCA Reconstruction,distinct_products,0.5859225830669931
obs_2a80e8723ccdd491,PCA Reconstruction,total_quantity_lag_2,0.47207520856532414
obs_c32b47f34eec76af,PCA Reconstruction,distinct_customers_rolling_std,1.3272008161977928
obs_c32b47f34eec76af,PCA Reconstruction,product_breadth_change,0.7577141285579307
obs_c32b47f34eec76af,PCA Reconstruction,country_mix,0.5184775759395405
obs_d537f23061649c08,PCA Reconstruction,distinct_customers_rolling_std,0.7848348693781805
obs_d537f23061649c08,PCA Reconstruction,channel_mix,0.29853778301261524
obs_d537f23061649c08,PCA Reconstruction,distinct_customers_lag_2,0.287794142210442
obs_06bc80ca1592529b,PCA Reconstruction,new_customers,1.1822815735412535
obs_06bc80ca1592529b,PCA Reconstruction,distinct_customers_rolling_std,0.8177264073312251
obs_06bc80ca1592529b,PCA Reconstruction,customer_loss_rate,0.6583465521901257
obs_593c6b0abfbff40f,PCA Reconstruction,new_customers,1.5151051871000052
obs_593c6b0abfbff40f,PCA Reconstruction,distributor_mix_change,0.3571949932609766
obs_593c6b0abfbff40f,PCA Reconstruction,product_breadth_change,0.3298391443603163
obs_0764cae41bcbe612,PCA Reconstruction,new_customers,1.7560286107312417
obs_0764cae41bcbe612,PCA Reconstruction,distinct_customers_team_relative,0.7375083180046903
obs_0764cae41bcbe612,PCA Reconstruction,distributor_count,0.6773565525203827
obs_d05b3b40b386e054,PCA Reconstruction,distributor_mix_change,3.576619065015856
obs_d05b3b40b386e054,PCA Reconstruction,distributor_count,1.688597678007151
obs_d05b3b40b386e054,PCA Reconstruction,simulated_actual_payout_peer_median,1.1210723590552913
obs_04e73b8f3403f58d,PCA Reconstruction,distinct_customers_rolling_std,2.5014169947939298
obs_04e73b8f3403f58d,PCA Reconstruction,product_breadth_change,1.072641533912284
obs_04e73b8f3403f58d,PCA Reconstruction,simulated_actual_payout_lag_12,1.015240368625809
obs_e4f6b17418ade61e,PCA Reconstruction,distributor_count,2.717871237920863
obs_e4f6b17418ade61e,PCA Reconstruction,distinct_customers_lag_2,2.3347761616081257
obs_e4f6b17418ade61e,PCA Reconstruction,distinct_customers_rolling_std,2.1127591355020416
obs_3e72ae64b4ee1487,PCA Reconstruction,distinct_customers_rolling_std,2.4266737524988837
obs_3e72ae64b4ee1487,PCA Reconstruction,new_customers,1.5282177813966031
obs_3e72ae64b4ee1487,PCA Reconstruction,simulated_actual_payout_year_over_year_growth,1.4158481212024616
obs_979be2c88656c12c,PCA Reconstruction,distributor_concentration,0.739505714906536
obs_979be2c88656c12c,PCA Reconstruction,channel_mix,0.5050504147515711
obs_979be2c88656c12c,PCA Reconstruction,subchannel_mix,0.3879805872744506
obs_dfa27919b86c3d52,PCA Reconstruction,distributor_count,0.7774294943153823
obs_dfa27919b86c3d52,PCA Reconstruction,distributor_concentration,0.5926247186844917
obs_dfa27919b86c3d52,PCA Reconstruction,total_sales_rolling_median,0.5257154432503862
obs_68b49514dab5a9ca,PCA Reconstruction,distinct_customers_rolling_std,2.1770672898466157
obs_68b49514dab5a9ca,PCA Reconstruction,total_quantity_rolling_std,0.7723220267836832
obs_68b49514dab5a9ca,PCA Reconstruction,distributor_mix_change,0.5878508285922176
obs_308780ad50c636ca,PCA Reconstruction,product_breadth_change,2.151455446847216
obs_308780ad50c636ca,PCA Reconstruction,total_sales_history_deviation,0.8824657370834624
obs_308780ad50c636ca,PCA Reconstruction,total_quantity_lag_2,0.6804774399866037
obs_a4c24cdcb0026734,PCA Reconstruction,distinct_customers_rolling_std,0.5912011289365129
obs_a4c24cdcb0026734,PCA Reconstruction,distributor_mix_change,0.3941229402645113
obs_a4c24cdcb0026734,PCA Reconstruction,distributor_concentration,0.3662371240571804
obs_182375d528750b6c,PCA Reconstruction,total_quantity_rolling_std,0.4488599530355024
obs_182375d528750b6c,PCA Reconstruction,average_price,0.33557849445170335
obs_182375d528750b6c,PCA Reconstruction,distinct_customers_lag_2,0.2512191149528352
obs_8abab8423ce5b57a,PCA Reconstruction,product_class_share,0.7864057027982752
obs_8abab8423ce5b57a,PCA Reconstruction,distinct_customers_rolling_std,0.3740844183199041
obs_8abab8423ce5b57a,PCA Reconstruction,total_sales_history_deviation,0.3279613777923892
obs_047985ea3c9cd755,PCA Reconstruction,total_sales_history_deviation,0.3452066685668566
obs_047985ea3c9cd755,PCA Reconstruction,total_quantity_peer_percentile,0.21492668019676694
obs_047985ea3c9cd755,PCA Reconstruction,total_sales_rolling_std,0.1829355000162499
obs_d9289b44a1d34714,PCA Reconstruction,distributor_concentration,0.8328314089531889
obs_d9289b44a1d34714,PCA Reconstruction,product_breadth_change,0.663899397736883
obs_d9289b44a1d34714,PCA Reconstruction,total_sales_rolling_median,0.5270467156147667
obs_5015dcfd335cfe6b,PCA Reconstruction,distributor_count,0.4721354713614946
obs_5015dcfd335cfe6b,PCA Reconstruction,product_mix_change,0.39380716697450313
obs_5015dcfd335cfe6b,PCA Reconstruction,rank_change,0.27807891162915094
obs_122ff7e4b022803a,PCA Reconstruction,product_breadth_change,0.6054864755801316
obs_122ff7e4b022803a,PCA Reconstruction,distributor_concentration,0.3880734147066241
obs_122ff7e4b022803a,PCA Reconstruction,average_price,0.32494784985431846
obs_0bdcb50077926fdd,PCA Reconstruction,product_mix_change,0.46876490401678783
obs_0bdcb50077926fdd,PCA Reconstruction,simulated_actual_payout_lag_12,0.3486221305694016
obs_0bdcb50077926fdd,PCA Reconstruction,product_breadth_change,0.31996683989589114
obs_a2471ed7d158d3a2,PCA Reconstruction,country_mix,0.42805018990991484
obs_a2471ed7d158d3a2,PCA Reconstruction,distributor_mix_change,0.40993853948607495
obs_a2471ed7d158d3a2,PCA Reconstruction,total_sales_rolling_mean_3,0.30234533197131985
obs_0fd2277576d131c5,PCA Reconstruction,distributor_concentration,0.2704761611395843
obs_0fd2277576d131c5,PCA Reconstruction,distinct_customers_rolling_MAD,0.21229517809893894
obs_0fd2277576d131c5,PCA Reconstruction,total_quantity_peer_percentile,0.19990594027363168
obs_f919088c73e72be1,PCA Reconstruction,product_mix_change,0.2647505252068997
obs_f919088c73e72be1,PCA Reconstruction,total_quantity_year_over_year_growth,0.24839075922943438
obs_f919088c73e72be1,PCA Reconstruction,total_quantity_lag_2,0.23008481804526226
obs_27e4d2ad8d9be82a,PCA Reconstruction,total_quantity_history_deviation,0.39432407161634
obs_27e4d2ad8d9be82a,PCA Reconstruction,total_sales_rolling_median,0.390536987039333
obs_27e4d2ad8d9be82a,PCA Reconstruction,average_price,0.3039905258930259
obs_6eca4269d60b55fa,PCA Reconstruction,product_mix_change,0.6345807887137374
obs_6eca4269d60b55fa,PCA Reconstruction,total_quantity_rolling_median,0.5266670939966294
obs_6eca4269d60b55fa,PCA Reconstruction,total_sales_lag_12,0.41922772362099486
obs_b6b35315a88c7800,PCA Reconstruction,product_class_share,0.8698658995587848
obs_b6b35315a88c7800,PCA Reconstruction,total_quantity_history_deviation,0.5853421199349231
obs_b6b35315a88c7800,PCA Reconstruction,product_breadth_change,0.5611980425778087
obs_cee5c1e4f3e8006e,PCA Reconstruction,distinct_customers_history_deviation,0.41026478576506586
obs_cee5c1e4f3e8006e,PCA Reconstruction,total_quantity_peer_percentile,0.4017300808439663
obs_cee5c1e4f3e8006e,PCA Reconstruction,simulated_actual_payout_peer_median,0.337536702500755
obs_d7ceb393881b22a6,PCA Reconstruction,total_quantity_peer_median,0.8520405406527726
obs_d7ceb393881b22a6,PCA Reconstruction,median_price,0.4258862989120132
obs_d7ceb393881b22a6,PCA Reconstruction,customer_loss_rate,0.42008273314116856
obs_fd7a14533175bc3b,PCA Reconstruction,distinct_customers_rolling_std,1.238360852159255
obs_fd7a14533175bc3b,PCA Reconstruction,average_price,0.9454094432224278
obs_fd7a14533175bc3b,PCA Reconstruction,total_quantity_year_over_year_growth,0.6762720837480821
obs_ecd4c7198c8348a5,PCA Reconstruction,simulated_actual_payout_lag_12,1.7749671304044523
obs_ecd4c7198c8348a5,PCA Reconstruction,simulated_actual_payout_year_over_year_growth,0.9778776904843675
obs_ecd4c7198c8348a5,PCA Reconstruction,total_sales_rolling_mean_3,0.9334987271305011
obs_069f966ef2f3ff89,PCA Reconstruction,product_breadth_change,1.4188837000293837
obs_069f966ef2f3ff89,PCA Reconstruction,new_customers,1.3440446998805478
obs_069f966ef2f3ff89,PCA Reconstruction,total_quantity_lag_2,0.7062945583666618
obs_890c162e5617bff7,PCA Reconstruction,total_quantity_lag_3,1.300948762068012
obs_890c162e5617bff7,PCA Reconstruction,distinct_customers_rolling_MAD,0.8200806315224619
obs_890c162e5617bff7,PCA Reconstruction,simulated_actual_payout_lag_3,0.789733656707205
obs_6c27798b6101288b,PCA Reconstruction,distributor_count,1.4929660178050526
obs_6c27798b6101288b,PCA Reconstruction,distributor_concentration,1.2928941672296388
obs_6c27798b6101288b,PCA Reconstruction,total_sales_rolling_std,1.0574922998813414
obs_45857c1a6bd69901,PCA Reconstruction,product_mix_change,2.538518395884652
obs_45857c1a6bd69901,PCA Reconstruction,total_quantity_lag_2,1.9935711071085918
obs_45857c1a6bd69901,PCA Reconstruction,simulated_actual_payout_peer_median,1.6621233861001496
obs_414b31aff8f47057,PCA Reconstruction,new_customers,9.05316109759805
obs_414b31aff8f47057,PCA Reconstruction,distributor_count,3.0686046544455263
obs_414b31aff8f47057,PCA Reconstruction,total_quantity_lag_3,1.91259167628742
obs_2835518b42eb6685,PCA Reconstruction,new_customers,4.5652425273381025
obs_2835518b42eb6685,PCA Reconstruction,distinct_customers_rolling_std,1.744362149542604
obs_2835518b42eb6685,PCA Reconstruction,distributor_count,1.4497535632029872
obs_e31ae31bfcf0fa35,PCA Reconstruction,distributor_concentration,0.6188870307530661
obs_e31ae31bfcf0fa35,PCA Reconstruction,simulated_payout_to_sales_ratio,0.34772206025586483
obs_e31ae31bfcf0fa35,PCA Reconstruction,customer_loss_rate,0.2555846324401001
obs_e2991b3dc0037036,PCA Reconstruction,customer_loss_rate,0.6171266781992321
obs_e2991b3dc0037036,PCA Reconstruction,total_quantity_lag_3,0.560134989718937
obs_e2991b3dc0037036,PCA Reconstruction,product_mix_change,0.5521896247911575
obs_ba083d35986c96ef,PCA Reconstruction,distinct_customers_rolling_std,0.9113392545851526
obs_ba083d35986c96ef,PCA Reconstruction,total_sales_history_deviation,0.341297584327035
obs_ba083d35986c96ef,PCA Reconstruction,simulated_actual_payout_history_deviation,0.33692706699525804
obs_26248f6afed02ffa,PCA Reconstruction,distinct_customers_history_deviation,0.3413680035028168
obs_26248f6afed02ffa,PCA Reconstruction,simulated_actual_payout_trend,0.28429100872738244
obs_26248f6afed02ffa,PCA Reconstruction,total_quantity_rolling_median,0.2502429171005048
obs_c5929a7675610dae,PCA Reconstruction,distributor_mix_change,0.24862899161138619
obs_c5929a7675610dae,PCA Reconstruction,total_quantity_team_relative,0.24652676201025459
obs_c5929a7675610dae,PCA Reconstruction,average_price,0.18298871223636332
obs_6a00219cfab950aa,PCA Reconstruction,distributor_count,0.37451517234147175
obs_6a00219cfab950aa,PCA Reconstruction,distinct_customers_history_deviation,0.3190065709366463
obs_6a00219cfab950aa,PCA Reconstruction,total_sales_rolling_median,0.3026995427060463
obs_f83caddbc1b9d053,PCA Reconstruction,product_class_share,0.9230199166589181
obs_f83caddbc1b9d053,PCA Reconstruction,subchannel_mix,0.5661324483044862
obs_f83caddbc1b9d053,PCA Reconstruction,channel_mix,0.50666756599771
obs_d4083525788fe9dd,PCA Reconstruction,product_mix_change,1.889505388017072
obs_d4083525788fe9dd,PCA Reconstruction,distinct_customers_history_deviation,0.292509027072757
obs_d4083525788fe9dd,PCA Reconstruction,distributor_mix_change,0.2416254888278856
obs_49fe18ffa6259ad5,PCA Reconstruction,distributor_concentration,0.7503060700446201
obs_49fe18ffa6259ad5,PCA Reconstruction,simulated_actual_payout_peer_z,0.3071945132798608
obs_49fe18ffa6259ad5,PCA Reconstruction,simulated_actual_payout_month_over_month_growth,0.2599251619080771
obs_952bf57ffd9a5f43,PCA Reconstruction,distributor_mix_change,0.3590117711676436
obs_952bf57ffd9a5f43,PCA Reconstruction,simulated_actual_payout_acceleration,0.24263433881336507
obs_952bf57ffd9a5f43,PCA Reconstruction,distributor_concentration,0.20006894710608203
obs_6f6703e51e278b47,PCA Reconstruction,customer_loss_rate,0.3162565135739574
obs_6f6703e51e278b47,PCA Reconstruction,simulated_actual_payout_team_relative,0.22701446423042404
obs_6f6703e51e278b47,PCA Reconstruction,total_quantity_peer_percentile,0.21101640562500157
obs_9affe7fb434117f8,PCA Reconstruction,simulated_actual_payout_lag_12,0.18499435489140648
obs_9affe7fb434117f8,PCA Reconstruction,total_sales_peer_percentile,0.18004411204149606
obs_9affe7fb434117f8,PCA Reconstruction,new_customers,0.1793944187715971
obs_ba8370d76ad0e8fa,PCA Reconstruction,total_sales_year_over_year_growth,0.7622414196863936
obs_ba8370d76ad0e8fa,PCA Reconstruction,total_quantity_year_over_year_growth,0.5593397052541564
obs_ba8370d76ad0e8fa,PCA Reconstruction,subchannel_mix,0.45800007294660566
obs_6fbbb68b8333a761,PCA Reconstruction,total_sales_year_over_year_growth,0.7002547688501878
obs_6fbbb68b8333a761,PCA Reconstruction,total_sales_team_relative,0.6327153735201513
obs_6fbbb68b8333a761,PCA Reconstruction,product_breadth_change,0.48122364107555715
obs_a4fa64c11bca5df4,PCA Reconstruction,simulated_actual_payout_history_deviation,0.4291121461272155
obs_a4fa64c11bca5df4,PCA Reconstruction,total_sales_trend,0.3320901399656802
obs_a4fa64c11bca5df4,PCA Reconstruction,product_breadth_change,0.32580669678227614
obs_0f0a972fdd81380f,PCA Reconstruction,distributor_concentration,0.4787562975194102
obs_0f0a972fdd81380f,PCA Reconstruction,total_quantity_lag_12,0.3566873237825399
obs_0f0a972fdd81380f,PCA Reconstruction,simulated_actual_payout_year_over_year_growth,0.337370972654674
obs_95b0b02329fbc254,PCA Reconstruction,country_mix,0.2874077034821304
obs_95b0b02329fbc254,PCA Reconstruction,distributor_mix_change,0.2644534309634314
obs_95b0b02329fbc254,PCA Reconstruction,distinct_customers_rolling_median,0.15851361288161908
obs_3f54eb758387db85,PCA Reconstruction,product_breadth_change,0.6716278491749862
obs_3f54eb758387db85,PCA Reconstruction,product_class_share,0.5424107002653306
obs_3f54eb758387db85,PCA Reconstruction,distributor_mix_change,0.4423722717573742
obs_5b3678539e95b0b2,PCA Reconstruction,distributor_concentration,1.986032345603545
obs_5b3678539e95b0b2,PCA Reconstruction,product_breadth_change,1.4323354248167735
obs_5b3678539e95b0b2,PCA Reconstruction,product_mix_change,0.7437870677445805
obs_1121c787d49a3276,PCA Reconstruction,simulated_actual_payout_lag_12,2.025027069207146
obs_1121c787d49a3276,PCA Reconstruction,distributor_mix_change,1.3720464664096317
obs_1121c787d49a3276,PCA Reconstruction,distributor_count,0.35753903962158695
obs_988c4ec12efd2894,PCA Reconstruction,total_sales_month_over_month_growth,0.47432134334071363
obs_988c4ec12efd2894,PCA Reconstruction,distinct_customers_rolling_std,0.4587232310595746
obs_988c4ec12efd2894,PCA Reconstruction,product_breadth_change,0.3942581832542391
obs_e16591dea25fd1a6,PCA Reconstruction,simulated_actual_payout_lag_12,1.7467443271483867
obs_e16591dea25fd1a6,PCA Reconstruction,new_customers,1.2433336626557114
obs_e16591dea25fd1a6,PCA Reconstruction,distinct_customers_rolling_std,0.8827226744284933
obs_3c86f628b67cc3f8,PCA Reconstruction,new_customers,1.1001987259858546
obs_3c86f628b67cc3f8,PCA Reconstruction,distributor_concentration,0.9570041998913582
