rep_id,product_name,territory_id,date,total_sales,total_quantity,average_price,unique_customers,latitude,longitude,country,city,product_class,channel,subchannel,sales_manager,manager_id,sales_team,distributor,rep_tenure_months,rep_capacity,transaction_count,customer_concentration,channel_mix,subchannel_mix,assigned_customer_portfolio,territory_customer_count,territory_lat_spread,territory_lon_spread,territory_customer_density,sales_target,quantity_target,target_attainment_pct,unique_customers_contacted,total_calls,priority_customer_calls,digital_engagements,working_days,travel_distance_km,customer_coverage_pct,call_plan_adherence_pct,territory_sales_potential,territory_market_potential,opportunity_index_raw,workload_index_raw,target_incentive,calculated_incentive,actual_incentive_paid,payout_adjustment,manual_override_amount,incentive_attainment_pct,injected_anomaly_flag,anomaly_type,anomaly_severity,sales_growth,quantity_growth,rolling_sales_growth,unique_products,product_concentration,dominant_product_share,product_sales_share,sales_per_customer,sales_per_product,sales_per_call,calls_per_working_day,calls_per_customer,activity_efficiency,travel_per_customer,workload_index,incentive_to_sales_ratio,incentive_per_customer,incentive_per_call,incentive_variance,incentive_variance_pct,incentive_to_target_ratio,sales_peer_median,sales_vs_peer_median,sales_zscore_within_peer,incentive_peer_median,incentive_vs_peer_median,incentive_zscore_within_peer,activity_peer_median,activity_vs_peer_median,activity_zscore_within_peer,opportunity_index,market_potential_adjusted_sales,kmeans_cluster,dbscan_cluster,dbscan_is_noise,kmeans_centroid_distance,kmeans_squared_centroid_distance,dbscan_neighbor_distance,kmeans_anomaly_score,dbscan_anomaly_score,kmeans_anomaly_flag,dbscan_anomaly_flag,kmeans_top_drivers,dbscan_top_drivers,pca_1,pca_2,anomaly_score,anomaly_flag,top_anomaly_drivers,model
REP_00003,Dermasol,TERR_INDIA_MUMBAI,2024-08-01,33110.253103474075,47.0,704.4734702866824,3,19.08417737498237,72.89003800132238,India,Mumbai,Dermatology,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,115,4,0.4445590793214474,0.43050849471006314,0.2693351067467969,18,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1692.3933714117823,43.59591374064354,1956.4159055913663,7,4,2,1,22,1.40694025504532,38.88888888888889,70.69560660931347,29049.250999999997,29049.250999999997,1.1302594800283252,0.08956521739130437,711.4390004897706,783.6866382132838,780.6607254248296,-3.0259127884542067,0.0,109.72981870369844,True,sales_inconsistent_with_territory_opportunity,0.7996311570351569,10.0,0.8076923076923077,10.0,7,0.3065458723135832,0.42231491262997917,0.42231491262997917,11036.751034491359,11200.258423702604,8277.563275868519,0.18181818181818182,0.5714285714285714,6622.050620694815,0.2009914650064743,0.08956521739130437,0.023577612740837646,260.2202418082765,195.1651813562074,-3.0259127884542067,-0.003861125915522744,1.0972981870369845,853.09,37.812145381465115,2.4729641260249164,780.3415459780238,0.00040902531519809937,0.10612768568178958,3.0,0.3333333333333333,1.1576657001992074,0.44793175703127985,1.1397971363693362,0,-1,True,13.645973061874752,186.2125808054114,7.450770333393999,0.9894256188416246,0.9923696226868541,True,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 1,811.85) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 37.18) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 7,646.18) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",Low local density: 16-neighbor distance 7.45 (97% percentile) | Sales versus peer median 7.2 robust units above population median | Target attainment 7.2 robust units above population median | Sales growth 6.6 robust units above population median | Rolling sales growth 5.3 robust units above population median,-2.2195092095483853,12.62776817401329,0.9894256188416246,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 1,811.85) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 37.18) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 7,646.18) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",K-Means
REP_00003,Neurocalm,TERR_INDIA_MUMBAI,2024-08-01,26485.95586244416,24.0,1103.5814942685067,3,19.066556063760434,72.88731549170869,India,Mumbai,Neurology,Hospital,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,115,3,0.3849803730208907,0.5051969534916312,0.3849803730208907,18,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2538.033094711501,26.599473481692584,1043.5622733853606,6,4,1,1,22,1.7884374504184153,33.33333333333333,64.47174420112053,29049.250999999997,29049.250999999997,1.1302594800283252,0.08956521739130437,725.8689967281571,623.6806187351127,624.7497893323423,1.0691705972295722,0.0,86.06922077515254,True,sales_inconsistent_with_territory_opportunity,0.3850188559512984,10.0,0.0,10.0,7,0.3065458723135832,0.42231491262997917,0.33782327489353947,8828.651954148054,11200.258423702604,6621.48896561104,0.18181818181818182,0.6666666666666666,5297.191172488832,0.2980729084030692,0.08956521739130437,0.02358796460195753,208.24992977744742,156.18744733308557,1.0691705972295722,0.0017142918428312845,0.8606922077515254,1022.8499999999999,24.894271752890614,2.0322678555298546,622.305393222744,0.003927968705107092,0.09069079612686394,2.5,0.6,1.0882143751650175,0.44793175703127985,0.9117603707732141,0,-1,True,13.640957964261686,186.0757341827543,7.2855619926024096,0.989185291997116,0.9917087238644556,True,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 898.99) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 24.26) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 5,990.10) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",Low local density: 16-neighbor distance 7.29 (97% percentile) | Sales versus peer median 7.2 robust units above population median | Target attainment 7.2 robust units above population median | Sales growth 6.6 robust units above population median | Rolling sales growth 5.3 robust units above population median,-1.8755236448145323,12.242624288409186,0.989185291997116,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 898.99) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 24.26) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 5,990.10) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",K-Means
REP_00031,Respira,TERR_UNITED_KINGDOM_LONDON,2025-05-01,8897.667132260187,113.34313282200185,78.50203987420575,4,51.511591370757046,-0.11660225787181226,United Kingdom,London,Respiratory,Hospital,Public Hospital,MGR_04,MANAGER_MGR_04,Team_Delta,DIST_04,101,118,5,0.2967655895415284,0.3531119078637093,0.266098014367693,15,45,0.02516077596067403,0.024240281541651972,3.8767312931859332,1382.4943639081098,29.149328749011342,643.5951830651794,5,4,1,0,18,1.6467956684255975,33.33333333333333,60.00464687197179,40796.361999999994,40796.361999999994,1.587320612884901,0.07584745762711864,759.7825965213528,1519.5651930427057,1510.325498648546,-9.239694394159642,0.0,198.78390286425835,True,unusual_product_mix,0.5710700478305398,10.0,6.0839458013751155,10.0,7,0.21339581981948053,0.35375363971657237,0.35375363971657237,2224.4167830650467,3593.1653046085985,2224.4167830650467,0.2222222222222222,0.8,2224.4167830650467,0.3293591336851195,0.07584745762711864,0.16974398751921987,377.5813746621365,377.5813746621365,-9.239694394159642,-0.006080485678708206,1.9878390286425835,1200.6599999999999,6.4106467545018475,1.1530412017979268,480.4483806104111,2.143574959561052,1.1175783743173768,2.0,1.0,1.1547005383792517,0.731065374228268,0.2180995239786378,0,-1,True,13.637739885755897,185.98794919153727,8.351448342594152,0.9889449651526075,0.9951333813987022,True,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 499.03) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 5.78) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 1,593.03) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",Low local density: 16-neighbor distance 8.35 (98% percentile) | Sales versus peer median 7.2 robust units above population median | Target attainment 7.2 robust units above population median | Sales growth 6.6 robust units above population median | Quantity growth 5.3 robust units above population median,-2.469462725003118,14.803824147506838,0.9889449651526075,True,"Target attainment above cluster center (17% of centroid distance; cluster-median difference 499.03) | Sales versus peer median above cluster center (16% of centroid distance; cluster-median difference 5.78) | Sales growth above cluster center (14% of centroid distance; cluster-median difference 8.98) | Sales per call above cluster center (9% of centroid distance; cluster-median difference 1,593.03) | Rolling sales growth above cluster center (9% of centroid distance; cluster-median difference 9.30)",K-Means
REP_00026,Immunara,TERR_UNITED_STATES_NEW_YORK,2025-05-01,2179.8500000000004,14.0,155.70357142857145,2,40.72045797885704,-74.00978568269332,United States,New York,Immunology,Hospital,Private Hospital,MGR_07,MANAGER_MGR_07,Team_Catalyst,DIST_01,84,114,2,0.5000066504501398,1.0,0.5000066504501398,11,45,0.02560520613269065,0.02490027166975016,3.758068545423461,5191.4071221207505,32.5276135471225,41.98957910104161,3,2,1,0,21,1.9523001103633617,27.27272727272727,67.4438453970385,51172.7315,51172.7315,1.9910484059234126,0.05307017543859649,829.7142347621369,99.54100426229991,1435.4378095576794,1335.8968052953796,1335.8968052953794,173.00387885585593,True,large_manual_incentive_override,0.7680548500444664,0.11236700431199464,-0.06666666666666665,0.11208893242319438,7,0.17306081880534654,0.2541179466870414,0.14533321599202081,1089.9250000000002,2142.7114285714283,1089.9250000000002,0.09523809523809523,0.6666666666666666,1089.9250000000002,0.6507667034544539,0.05307017543859649,0.658503020647145,717.7189047788397,717.7189047788397,1335.8968052953796,13.42056788753272,1.7300387885585593,4229.030000000001,-0.4845508308051728,-1.0322602237988812,1062.9155220966252,0.3504721492129925,0.98909052184412,4.0,-0.5,-1.0,0.9811608257743977,0.04259788242884788,1,-1,True,13.537602081273688,183.2666701109057,7.394729447971071,0.988704638308099,0.9921893775534727,True,True,Incentive variance above cluster center (60% of centroid distance; cluster-median difference 466.27) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 12.28) | Activity efficiency above cluster center (4% of centroid distance; cluster-median difference 820.74) | Incentive-to-sales ratio below cluster center (3% of centroid distance; cluster-median difference -1.13) | Sales per call above cluster center (2% of centroid distance; cluster-median difference 767.91),Low local density: 16-neighbor distance 7.39 (97% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 46.0 robust units above population median | Activity efficiency 2.3 robust units above population median | Incentive per call 2.3 robust units above population median,76.09398769117767,-0.36220652479309834,0.988704638308099,True,Incentive variance above cluster center (60% of centroid distance; cluster-median difference 466.27) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 12.28) | Activity efficiency above cluster center (4% of centroid distance; cluster-median difference 820.74) | Incentive-to-sales ratio below cluster center (3% of centroid distance; cluster-median difference -1.13) | Sales per call above cluster center (2% of centroid distance; cluster-median difference 767.91),K-Means
REP_00028,Glycoban,TERR_BRAZIL_BRASILIA,2024-05-01,1076.47,17.0,63.32176470588235,2,-15.798444796991758,-47.85915693798048,Brazil,Brasilia,Diabetes,Clinic,Private Hospital,MGR_04,MANAGER_MGR_04,Team_Delta,DIST_06,110,89,2,0.5000157934456997,0.5000157934456997,0.5000157934456997,14,45,0.026175397623268263,0.026075216128733127,3.582367575319782,999.8306779664447,15.670099176654569,107.66523009570301,1,2,0,0,19,2.12339256271537,6.768245344431843,57.15865840075329,15203.632000000001,15203.632000000001,0.5915487872255987,0.08314606741573034,752.7568912474638,839.3077129105324,1984.6271812417194,1145.3194683311872,0.0,263.647826319173,True,low_coverage_high_incentive,0.8155570647244273,0.6394358904067863,0.8888888888888888,0.2796330784166107,7,0.17203160708765525,0.2433890763699913,0.13955897357445576,538.235,1101.91,538.235,0.10526315789473684,2.0,538.235,2.12339256271537,0.08314606741573034,1.8436437441282334,992.3135906208597,992.3135906208597,1145.3194683311872,1.3646001945573385,2.63647826319173,1076.47,0.0,-0.0017603907997797202,791.851917320129,1.5063110132489288,1.0826046264548213,2.0,0.0,-0.21821789023599247,0.11421905185625035,0.0708034764324735,1,-1,True,13.390354272297419,179.30158753763374,7.503019085777646,0.9884643114635905,0.9926700312424898,True,True,Incentive variance above cluster center (62% of centroid distance; cluster-median difference 275.69) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 0.23) | Travel per customer above cluster center (6% of centroid distance; cluster-median difference 1.62) | Calls Per Customer above cluster center (3% of centroid distance; cluster-median difference 1.25) | Incentive per call above cluster center (2% of centroid distance; cluster-median difference 419.48),Low local density: 16-neighbor distance 7.50 (97% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 46.0 robust units above population median | Travel per customer 4.2 robust units above population median | Incentive per call 3.5 robust units above population median,76.3419769748948,1.0916124285958477,0.9884643114635905,True,Incentive variance above cluster center (62% of centroid distance; cluster-median difference 275.69) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 0.23) | Travel per customer above cluster center (6% of centroid distance; cluster-median difference 1.62) | Calls Per Customer above cluster center (3% of centroid distance; cluster-median difference 1.25) | Incentive per call above cluster center (2% of centroid distance; cluster-median difference 419.48),K-Means
REP_00003,Glycoban,TERR_INDIA_MUMBAI,2025-03-01,1965.1275604594334,79.0,24.875032410878905,5,19.060571662737566,72.88781107846238,India,Mumbai,Diabetes,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,115,5,0.20703531474095987,0.6955855562331625,0.49156555676664815,18,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3787.4707537090726,60.469884626705515,51.88495669662881,7,5,1,1,20,2.4859226240582615,38.88888888888889,68.67765593275539,39899.513,39899.513,1.5524256655279478,0.09434782608695653,747.1894009412916,1045.90241368482,2337.2786851126493,1291.3762714278294,0.0,312.80940042353393,True,high_incentive_weak_sales,0.6620202057473747,0.16612323933314754,2.0384615384615383,-0.16330434565587995,8,0.16322376006429107,0.22976739373163121,0.06976149971601787,393.0255120918867,3521.153445057429,393.0255120918867,0.25,0.7142857142857143,327.5212600765722,0.3551318034368945,0.09434782608695653,1.1893775916339036,467.4557370225299,467.4557370225299,1291.3762714278294,1.2347005366190715,3.128094004235339,1965.1275604594334,0.0,-0.33343810205140517,631.289630135139,2.7023872617903018,1.122260582062938,5.0,0.0,0.2182178902359922,0.7094491571473619,0.049251918449717255,1,-1,True,13.34628562663052,178.1233400276044,7.457386968347382,0.9882239846190819,0.9924297043979813,True,True,"Incentive variance above cluster center (62% of centroid distance; cluster-median difference 421.75) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 0.10) | Quantity above cluster center (5% of centroid distance; cluster-median difference 62.00) | Quantity growth above cluster center (1% of centroid distance; cluster-median difference 2.04) | Sales Per Product above cluster center (1% of centroid distance; cluster-median difference 1,761.17)",Low local density: 16-neighbor distance 7.46 (97% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 46.0 robust units above population median | Quantity 3.2 robust units above population median | Incentive versus peer median 2.6 robust units above population median,76.18340411277757,2.207261278751537,0.9882239846190819,True,"Incentive variance above cluster center (62% of centroid distance; cluster-median difference 421.75) | Incentive variance percentage above cluster center (20% of centroid distance; cluster-median difference 0.10) | Quantity above cluster center (5% of centroid distance; cluster-median difference 62.00) | Quantity growth above cluster center (1% of centroid distance; cluster-median difference 2.04) | Sales Per Product above cluster center (1% of centroid distance; cluster-median difference 1,761.17)",K-Means
REP_00036,Respira,TERR_UNITED_STATES_CHICAGO,2024-08-01,966.0396733566134,51.0,18.94195437954144,4,41.875410757461104,-87.6371515306865,United States,Chicago,Respiratory,Retail,Pharmacy Chain,MGR_08,MANAGER_MGR_08,Team_Delta,DIST_02,61,86,6,0.25449103465937345,0.44951242494215493,0.2561482565114054,19,45,0.024171199711268587,0.02449946189392396,3.963818682956912,1394.3266353868705,28.92693825359159,69.28359889564726,6,3,1,1,19,2.720736586000948,31.57894736842105,70.5249546822835,17232.0405,17232.0405,0.6704708887453601,0.13139534883720932,738.7645474617495,1457.247500070779,2739.6053494865396,1282.3578494157605,0.0,370.83606121859634,True,duplicate_suspicious_activity_pattern,0.7203753645916477,-0.539305422545155,0.15909090909090917,-0.35790838715562867,4,0.34936887746247414,0.4804499121559469,0.18062979463300471,241.50991833915336,1337.0436412765794,322.0132244522045,0.15789473684210525,0.5,241.50991833915336,0.45345609766682465,0.1186046511627907,2.835913912280096,684.9013373716349,913.2017831621798,1282.3578494157605,0.879986309363012,3.708360612185963,966.0396733566134,0.0,0.3700991235617222,696.4609628817255,2.933609341363451,1.124597552424186,2.0,0.5,1.0,0.16310857335290738,0.05606066637068393,1,-1,True,13.27705254972191,176.28012440807709,11.84812448367737,0.9879836577745734,0.9972362412881519,True,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 412.73) | Incentive variance percentage below cluster center (19% of centroid distance; cluster-median difference -0.26) | Incentive-to-sales ratio above cluster center (3% of centroid distance; cluster-median difference 1.05) | Product concentration above cluster center (2% of centroid distance; cluster-median difference 0.15) | Quantity above cluster center (2% of centroid distance; cluster-median difference 34.00),Low local density: 16-neighbor distance 11.85 (99% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 34.2 robust units above population median | Incentive-to-sales ratio 5.1 robust units above population median | Incentive per call 3.2 robust units above population median,69.34331952504563,1.5854251247283275,0.9879836577745734,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 412.73) | Incentive variance percentage below cluster center (19% of centroid distance; cluster-median difference -0.26) | Incentive-to-sales ratio above cluster center (3% of centroid distance; cluster-median difference 1.05) | Product concentration above cluster center (2% of centroid distance; cluster-median difference 0.15) | Quantity above cluster center (2% of centroid distance; cluster-median difference 34.00),K-Means
REP_00001,Neurocalm,TERR_INDIA_MUMBAI,2024-03-01,1837.17,18.0,102.065,2,19.06887210385538,72.88858945024501,India,Mumbai,Neurology,Hospital,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5128874832943808,0.5128874832943808,0.5128874832943808,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3723.341774820491,37.3323484716548,49.34196512455731,4,2,1,1,21,1.1811458995586723,33.33333333333333,52.36585354896886,37962.058000000005,37962.058000000005,1.4770424179227593,0.06770833333333334,746.0951040455369,105.18228172405098,1315.4035456778627,1210.2212639538118,1210.2212639538118,176.3050767315555,True,large_manual_incentive_override,0.7776589792820274,1.5000952588318546,1.5714285714285716,1.5000952588318544,8,0.1670488855378184,0.2935008081896551,0.08837986838054188,918.585,2598.4,918.585,0.09523809523809523,0.5,612.39,0.2952864748896681,0.06770833333333334,0.7159944619593519,657.7017728389313,657.7017728389313,1210.2212639538118,11.505942294814114,1.7630507673155549,1259.4550000000002,0.4587023752337319,0.01813012609757275,908.2350838317559,0.44830734805828293,0.6030638430018462,3.0,-0.3333333333333333,-0.8160150140436474,0.6627518336687306,0.0483948999814499,1,-1,True,13.22625894592791,174.93392570473807,7.039100693391367,0.9877433309300648,0.9906272530641673,True,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 340.59) | Incentive variance percentage above cluster center (21% of centroid distance; cluster-median difference 10.37) | Incentive-to-sales ratio below cluster center (3% of centroid distance; cluster-median difference -1.07) | Rolling sales growth above cluster center (2% of centroid distance; cluster-median difference 1.93) | Sales per call above cluster center (1% of centroid distance; cluster-median difference 596.57),Low local density: 16-neighbor distance 7.04 (96% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 46.0 robust units above population median | Incentive per call 2.0 robust units above population median | Rolling sales growth 1.7 robust units above population median,76.06377307085013,1.3007456194518419,0.9877433309300648,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 340.59) | Incentive variance percentage above cluster center (21% of centroid distance; cluster-median difference 10.37) | Incentive-to-sales ratio below cluster center (3% of centroid distance; cluster-median difference -1.07) | Rolling sales growth above cluster center (2% of centroid distance; cluster-median difference 1.93) | Sales per call above cluster center (1% of centroid distance; cluster-median difference 596.57),K-Means
REP_00027,Cardiovex,TERR_UNITED_STATES_NEW_YORK,2024-05-01,3150.7700000000004,37.0,85.15594594594596,3,40.71274453537274,-74.0027081444021,United States,New York,Cardiovascular,Clinic,Pharmacy Chain,MGR_07,MANAGER_MGR_07,Team_Catalyst,DIST_01,43,87,3,0.3501696307992359,0.3501696307992359,0.35016963079923596,18,45,0.02560520613269065,0.02490027166975016,3.758068545423461,2222.5301287364277,25.870447313891603,141.76500733384,2,5,2,1,23,1.5182709693397038,9.675629018484472,65.95171345002487,33702.2135,33702.2135,1.3112987424809541,0.12471264367816093,733.0253455649931,1144.3845734998433,2567.8669493032417,1423.4823758033983,0.0,350.3107995977969,True,low_coverage_high_incentive,0.7559905547662824,0.8163617077698226,0.6818181818181819,-0.10140346440763673,7,0.19823668946361664,0.31392495164129797,0.14266586853677798,1050.256666666667,3154.994285714286,630.1540000000001,0.21739130434782608,2.5,525.1283333333334,0.7591354846698519,0.12471264367816093,0.8149966355218696,855.9556497677472,513.5733898606484,1423.4823758033983,1.2438846247725945,3.5031079959779694,2461.34,0.28010352084636836,0.8279504819173553,834.3339313577216,2.077744836680106,1.1008528270469402,5.0,0.0,0.5773502691896257,0.5600793398120113,0.09348851819480643,1,-1,True,13.220170539209864,174.77290908579243,7.4652332190846185,0.9875030040855564,0.9924897861091084,True,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 553.85) | Incentive variance percentage above cluster center (21% of centroid distance; cluster-median difference 0.11) | Calls Per Customer above cluster center (3% of centroid distance; cluster-median difference 1.75) | Incentive-to-sales ratio below cluster center (2% of centroid distance; cluster-median difference -0.97) | Workload above cluster center (1% of centroid distance; cluster-median difference 0.04),Low local density: 16-neighbor distance 7.47 (97% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 46.0 robust units above population median | Calls Per Customer 2.7 robust units above population median | Incentive versus peer median 2.6 robust units above population median,76.15077667115483,3.197299595007171,0.9875030040855564,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 553.85) | Incentive variance percentage above cluster center (21% of centroid distance; cluster-median difference 0.11) | Calls Per Customer above cluster center (3% of centroid distance; cluster-median difference 1.75) | Incentive-to-sales ratio below cluster center (2% of centroid distance; cluster-median difference -0.97) | Workload above cluster center (1% of centroid distance; cluster-median difference 0.04),K-Means
REP_00011,Oncora,TERR_BRAZIL_SAO_PAULO,2024-12-01,14949.13134500815,17.0,879.3606673534206,2,-23.53393534038412,-46.609468439610495,Brazil,Sao Paulo,Oncology,Retail,Independent Pharmacy,MGR_02,MANAGER_MGR_02,Team_Bridge,DIST_04,44,114,2,0.57589741765474,1.0,1.0,17,45,0.02391934094655439,0.024203957673682438,4.026950943197333,3122.854152831452,15.085523176810069,478.7009131199407,6,4,1,1,20,2.7993097199200325,35.294117647058826,65.66748576110547,29301.285000000003,29301.285000000003,1.1400657162644836,0.08640350877192983,749.8201880094332,933.760119464176,966.6664227182961,32.906303254120076,0.0,128.9197647884795,True,extreme_sales_spike,0.9609871965397608,8.763845771263332,1.8333333333333335,9.237728629645357,6,0.3980459711623974,0.5928115553691141,0.5928115553691141,7474.565672504075,4202.890224168025,3737.2828362520377,0.2,0.6666666666666666,2989.82626900163,0.4665516199866721,0.08640350877192983,0.06466371860737498,483.33321135914804,241.66660567957402,32.906303254120076,0.03524063896946344,1.289197647884795,4574.1,2.268212619970737,1.1499839941949157,966.6664227182961,0.0,0.5771895555670049,4.0,0.0,-0.577350269189626,0.45400638236483004,0.5101868858313944,0,-1,True,13.208233135954277,174.45742257372055,7.552175986449284,0.9872626772410478,0.9929103580869983,True,True,"Target attainment above cluster center (19% of centroid distance; cluster-median difference 334.13) | Sales growth above cluster center (15% of centroid distance; cluster-median difference 7.75) | Sales per call above cluster center (10% of centroid distance; cluster-median difference 3,105.90) | Rolling sales growth above cluster center (10% of centroid distance; cluster-median difference 8.54) | Activity efficiency above cluster center (9% of centroid distance; cluster-median difference 2,476.07)",Low local density: 16-neighbor distance 7.55 (97% percentile) | Target attainment 7.2 robust units above population median | Sales growth 6.6 robust units above population median | Rolling sales growth 5.3 robust units above population median | Sales per call 4.8 robust units above population median,0.7203858884007792,10.487850884121395,0.9872626772410478,True,"Target attainment above cluster center (19% of centroid distance; cluster-median difference 334.13) | Sales growth above cluster center (15% of centroid distance; cluster-median difference 7.75) | Sales per call above cluster center (10% of centroid distance; cluster-median difference 3,105.90) | Rolling sales growth above cluster center (10% of centroid distance; cluster-median difference 8.54) | Activity efficiency above cluster center (9% of centroid distance; cluster-median difference 2,476.07)",K-Means
REP_00025,Renapro,TERR_UNITED_STATES_NEW_YORK,2024-05-01,2265.42,19.0,119.23263157894738,2,40.694447485332375,-74.01009666173363,United States,New York,Renal,Clinic,Private Hospital,MGR_07,MANAGER_MGR_07,Team_Catalyst,DIST_01,10,98,2,0.5109440207350795,0.5109440207350795,0.5109440207350795,16,45,0.02560520613269065,0.02490027166975016,3.758068545423461,1456.3786637509675,12.161826002095761,155.5515784724085,6,5,2,1,21,2.6002317060089553,37.5,59.92558842832821,33702.2135,33702.2135,1.3112987424809541,0.10153061224489796,682.7865565919785,1178.9122017285958,2181.114877849684,1002.2026761210882,1002.2026761210882,319.44314907668587,True,large_manual_incentive_override,0.6542500392783652,-0.48766091023402647,-0.5128205128205128,-0.4252828656958749,7,0.18772318096313145,0.28171217525335635,0.16868731244927287,1132.71,1918.5285714285715,453.084,0.23809523809523808,0.8333333333333334,377.57,0.43337195100149256,0.10153061224489796,0.962786096110074,1090.557438924842,436.2229755699368,1002.2026761210882,0.8501079848453473,3.1944314907668585,2074.84,0.09185286576314314,0.7000200317407101,719.086427910648,2.0331748635376887,1.8479839803193596,5.0,0.0,0.16222142113076254,0.5600793398120113,0.06721873030683875,1,-1,True,13.201670651543344,174.28410799182086,11.589790361519857,0.9870223503965393,0.9971761595770248,True,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 132.57) | Incentive variance percentage below cluster center (28% of centroid distance; cluster-median difference -0.29) | Incentive-to-sales ratio below cluster center (2% of centroid distance; cluster-median difference -0.83) | Target attainment above cluster center (2% of centroid distance; cluster-median difference 102.35) | Incentive versus peer median above cluster center (1% of centroid distance; cluster-median difference 1.27),Low local density: 16-neighbor distance 11.59 (99% percentile) | Incentive variance 62.6 robust units above population median | Incentive variance percentage 33.1 robust units above population median | Incentive versus peer median 2.6 robust units above population median | Incentive per customer 2.2 robust units above population median,68.42251394924003,2.0692497272783337,0.9870223503965393,True,Incentive variance above cluster center (63% of centroid distance; cluster-median difference 132.57) | Incentive variance percentage below cluster center (28% of centroid distance; cluster-median difference -0.29) | Incentive-to-sales ratio below cluster center (2% of centroid distance; cluster-median difference -0.83) | Target attainment above cluster center (2% of centroid distance; cluster-median difference 102.35) | Incentive versus peer median above cluster center (1% of centroid distance; cluster-median difference 1.27),K-Means
