rep_id,product_name,territory_id,date,total_sales,total_quantity,average_price,unique_customers,latitude,longitude,country,city,product_class,channel,subchannel,sales_manager,manager_id,sales_team,distributor,rep_tenure_months,rep_capacity,transaction_count,customer_concentration,channel_mix,subchannel_mix,assigned_customer_portfolio,territory_customer_count,territory_lat_spread,territory_lon_spread,territory_customer_density,sales_target,quantity_target,target_attainment_pct,unique_customers_contacted,total_calls,priority_customer_calls,digital_engagements,working_days,travel_distance_km,customer_coverage_pct,call_plan_adherence_pct,territory_sales_potential,territory_market_potential,opportunity_index_raw,workload_index_raw,target_incentive,calculated_incentive,actual_incentive_paid,payout_adjustment,manual_override_amount,incentive_attainment_pct,injected_anomaly_flag,anomaly_type,anomaly_severity,sales_growth,quantity_growth,rolling_sales_growth,unique_products,product_concentration,dominant_product_share,product_sales_share,sales_per_customer,sales_per_product,sales_per_call,calls_per_working_day,calls_per_customer,activity_efficiency,travel_per_customer,workload_index,incentive_to_sales_ratio,incentive_per_customer,incentive_per_call,incentive_variance,incentive_variance_pct,incentive_to_target_ratio,sales_peer_median,sales_vs_peer_median,sales_zscore_within_peer,incentive_peer_median,incentive_vs_peer_median,incentive_zscore_within_peer,activity_peer_median,activity_vs_peer_median,activity_zscore_within_peer,opportunity_index,market_potential_adjusted_sales
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-01-01,2344.26,30.0,78.14200000000001,2,19.090109877875086,72.89644237018693,India,Mumbai,Cardiovascular,Clinic,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.501640518434619,0.501640518434619,0.501640518434619,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2352.8638901588442,30.39679465356042,99.63432265696154,5,2,1,1,18,1.8481560960021108,41.66666666666667,67.90882460026921,43690.703,43690.703,1.6999347506361522,0.06770833333333334,722.7092694216706,717.423701313043,716.6463285045112,-0.7773728085318226,0.0,99.16108161695351,False,none,0.0,0.35871562291708936,0.30434782608695654,0.4201382017616485,8,0.2887398860637461,0.48022372210708014,0.11876330693702396,1172.13,2467.365616177941,1172.13,0.1111111111111111,0.4,781.4200000000001,0.3696312192004222,0.06770833333333334,0.3057025792806733,358.3231642522556,358.3231642522556,-0.7773728085318226,-0.0010835616485893335,0.9916108161695351,2224.493592583687,0.053839852726753755,0.6675979491661483,716.6463285045112,0.0,-0.2908095742351415,3.0,-0.3333333333333333,-1.0,0.800825950827191,0.05365580865109907
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-02-01,2189.33,25.0,87.5732,2,19.063299359176916,72.86729169837763,India,Mumbai,Cardiovascular,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5038707524493979,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,2335.104098800199,27.13501945035383,93.75727622271319,5,3,1,1,23,1.8591834391322657,41.66666666666667,77.05051438757611,38330.178,38330.178,1.4913653730925163,0.0734375,722.4062163419267,632.2105670695759,630.617339205504,-1.5932278640718778,0.0,87.29400785042837,False,none,0.0,-0.06608908568162242,-0.16666666666666663,0.15325820521284717,6,0.3100324756891367,0.4899824615207682,0.13113906672289202,1094.665,2782.4533333333334,729.7766666666666,0.13043478260869565,0.6,547.3325,0.3718366878264531,0.0734375,0.28804124513230256,315.308669602752,210.205779735168,-1.5932278640718778,-0.0025200905316353885,0.8729400785042837,2189.33,0.0,-0.17816516004644664,630.617339205504,0.0,-0.12944735849266856,3.0,0.0,-0.3202563076101742,0.6716244106932052,0.057117658050009575
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-03-01,1084.74,12.0,90.395,1,19.086404543931643,72.90791093313231,India,Mumbai,Cardiovascular,Clinic,Specialist Clinic,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,4800.686080371435,54.764842349662736,22.59552034521016,3,2,0,0,22,1.6623138159758968,25.0,61.44599904557447,39250.0845,39250.0845,1.527157450566895,0.06770833333333334,764.4789072754581,49.353710579504714,47.64787464690223,-1.7058359326024828,0.0,6.232725872936829,False,none,0.0,-0.5045333503857344,-0.52,-0.4800685100032913,7,0.15752347903807645,0.2317132076059546,0.10452683562647347,1084.74,1482.5174436220066,542.37,0.09090909090909091,0.6666666666666666,542.37,0.5541046053252989,0.06770833333333334,0.04392561779495753,47.64787464690223,23.823937323451116,-1.7058359326024828,-0.03456347886658944,0.06232725872936829,3809.27,-0.7152367776503109,-1.0037789322677,624.3531190673305,-0.9236844132082187,-0.9815999488326009,5.0,-0.6,-1.1208970766356097,0.6937963689583497,0.027636628400124846
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-04-01,2402.26,29.0,82.83655172413793,2,19.03188947276093,72.87260414825184,India,Mumbai,Cardiovascular,Clinic,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5083091442991072,0.5083091442991072,0.5083091442991072,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,6000.001275649802,70.81736530716792,40.03765815432822,3,2,0,1,22,2.9193511311167493,25.0,60.21370618615056,36780.6815,36780.6815,1.4310769646789667,0.06770833333333334,784.9440217676882,89.79234403948078,87.52504181887318,-2.267302220607604,0.0,11.150481995106787,False,none,0.0,1.2145952025370135,1.4166666666666665,0.28272636174806404,5,0.2342222095174739,0.2853996231516969,0.2853996231516969,1201.13,1683.4360000000001,1201.13,0.09090909090909091,0.6666666666666666,800.7533333333334,0.973117043705583,0.06770833333333334,0.03643445830962226,43.76252090943659,43.76252090943659,-2.267302220607604,-0.025250507099031677,0.11150481995106787,5307.73,-0.5474035039461314,-1.1374651015537782,706.9373906670817,-0.8761912398829511,-1.035531303802606,5.0,-0.6,-1.0596258856520353,0.6342778197842511,0.06531309105841338
REP_00001,Cardiovex,TERR_INDIA_MUMBAI,2025-06-01,1854.06,22.0,84.27545454545454,2,19.054468934519853,72.85265050984648,India,Mumbai,Cardiovascular,Clinic,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5042770998114332,0.5042770998114332,0.5042770998114332,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,3084.0964906736162,37.249791541441105,60.11679613808203,4,3,1,1,22,2.810674489765842,33.33333333333333,67.30347651678936,34737.732,34737.732,1.3515890963138195,0.0734375,735.1870225168547,126.27739530288365,127.70170405125266,1.4243087483690147,0.0,17.3699616750682,False,none,0.0,-0.2282017766603116,-0.24137931034482762,-0.020109824481663305,6,0.2509910734149882,0.3942011359492431,0.17839387207052393,927.03,1732.1783333333333,618.02,0.13636363636363635,0.75,463.515,0.7026686224414606,0.0734375,0.06887679150149006,63.85085202562633,42.56723468375089,1.4243087483690147,0.011279205949352437,0.173699616750682,2857.9700000000003,-0.3512668082590091,-0.511820815540903,800.3530024205214,-0.8404432748236813,-1.3252397261163182,6.0,-0.5,-0.7572401854185358,0.5850378252285023,0.05337308722400184
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-01-01,794.05,21.0,37.811904761904756,2,19.070524201120595,72.8846238629821,India,Mumbai,Dermatology,Hospital,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5325983808936372,0.5325983808936372,0.5325983808936372,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1351.339439123012,36.61670340395643,58.760217974198994,4,2,0,0,23,1.1803166897625492,33.33333333333333,62.118037075099636,32506.4055,32506.4055,1.2647717828600775,0.06770833333333334,705.6192561891951,118.46383228705506,117.23879252181588,-1.225039765239174,0.0,16.615021698101316,False,none,0.0,0.0,0.0,0.0,6,0.20221161269626942,0.2776279340163104,0.06163170930293027,397.025,2147.298333333333,397.025,0.08695652173913043,0.5,397.025,0.2950791724406373,0.06770833333333334,0.1476466123314853,58.61939626090794,58.61939626090794,-1.225039765239174,-0.010341044533075081,0.16615021698101318,1171.95,-0.3224540296087718,-0.9530298108496151,1276.4555407148957,-0.9081528586133484,-1.0578251248492754,2.0,0.0,-0.5773502691896256,0.5312574920816974,0.024427493221297565
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-02-01,416.85,12.0,34.737500000000004,1,19.056607564770722,72.91184945275987,India,Mumbai,Dermatology,Retail,Pharmacy Chain,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,491.4002989919691,13.830574134308165,84.82900821491208,3,1,0,0,18,1.0046021497419102,25.0,57.47169204118914,42430.0665,42430.0665,1.650885418693145,0.06197916666666667,690.9452547019989,517.027481401504,517.0273665528068,-0.0001148486971942475,0.0,74.82899159294438,True,sales_inconsistent_with_territory_opportunity,0.6768482917478493,-0.475033058371639,-0.4285714285714286,-0.475033058371639,7,0.2388714266746477,0.34886216213579924,0.040660755567260704,416.85,1464.5571428571427,416.85,0.05555555555555555,0.3333333333333333,416.85,0.3348673832473034,0.06197916666666667,1.2403199389535968,517.0273665528068,517.0273665528068,-0.0001148486971942475,-2.2213267442366442e-07,0.7482899159294437,416.85,0.0,-0.4333493436720811,517.0273665528068,0.0,-0.5711136639461787,2.0,-0.5,-1.1547005383792517,0.770441580387893,0.00982440128864752
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-03-01,2031.0,52.0,39.05769230769231,4,19.078825174438748,72.88626839619204,India,Mumbai,Dermatology,Hospital,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,5,0.30267715117791416,0.40581854349653246,0.32774353643585963,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1605.819884446506,39.93186165132805,126.47744741933154,4,2,0,0,21,1.6685569412213985,33.33333333333333,70.04494454773187,37962.058000000005,37962.058000000005,1.4770424179227593,0.06770833333333334,709.9617105081952,978.13509945532,997.9627595351221,19.827660079802172,0.0,140.56571569483287,False,none,0.0,3.8722562072688014,3.333333333333333,2.354529688661326,8,0.1670488855378184,0.2935008081896551,0.0977043565270936,507.75,2598.4,1015.5,0.09523809523809523,0.5,1015.5,0.41713923530534963,0.06770833333333334,0.49136521887499857,249.49068988378053,498.98137976756107,19.827660079802172,0.020270880874066696,1.4056571569483287,2031.0,0.0,0.30288714347457496,997.9627595351221,0.0,0.44224196668867277,4.0,-0.5,-1.1547005383792517,0.6627518336687306,0.053500787549505345
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-04-01,1191.76,30.0,39.72533333333333,2,19.094389741348508,72.88638997361993,India,Mumbai,Dermatology,Clinic,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,2,0.5047239956880255,0.5047239956880255,0.5047239956880255,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1460.5730692075847,35.895135640392844,81.59537000408848,3,1,0,0,18,1.4113246713646457,25.0,64.82180390314156,34203.7635,34203.7635,1.3308132436365334,0.06197916666666667,707.4832188529583,506.52522825461057,492.69967382553165,-13.82555442907892,0.0,69.64118168404687,False,none,0.0,-0.4132151649433776,-0.42307692307692313,0.10283475739535446,6,0.21179859896603417,0.2835498571488443,0.09423985234891899,595.88,2107.6716666666666,1191.76,0.05555555555555555,0.3333333333333333,1191.76,0.47044155712154856,0.06197916666666667,0.4134218918452806,246.34983691276582,492.69967382553165,-13.82555442907892,-0.027294897979157223,0.6964118168404687,1191.76,0.0,-0.4402518499035369,492.69967382553165,0.0,-0.5591489093417982,2.0,-0.5,-0.8728715609439697,0.572167900625402,0.03484294937310042
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-05-01,1211.56,33.0,36.71393939393939,2,19.086939628257287,72.8840220180431,India,Mumbai,Dermatology,Retail,Independent Pharmacy,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.6230924469888319,1.0,0.5290035211556343,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1271.0733776927489,34.8812672253773,95.31786451221427,3,2,1,1,19,2.0334661425066827,25.0,57.56227193526555,39528.252,39528.252,1.5379804991167796,0.06770833333333334,704.2495961169492,638.3017555921905,616.9319486439816,-21.36980694820886,0.0,87.60132090179184,False,none,0.0,0.01661408337249104,0.10000000000000009,-0.001354540733760203,7,0.2130714144403583,0.3539366085157054,0.07151493602091073,605.78,2420.193733367698,605.78,0.10526315789473684,0.6666666666666666,403.8533333333333,0.6778220475022275,0.06770833333333334,0.5092046193700532,308.4659743219908,308.4659743219908,-21.36980694820886,-0.03347916053964605,0.8760132090179183,1194.9299999999998,0.013917133221192967,0.5912911036521109,616.9319486439816,0.0,0.41937168452623297,2.0,0.0,0.0,0.7005008744713771,0.030650482596599513
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-06-01,1486.38,36.0,41.288333333333334,3,19.08596277695938,72.85819312245195,India,Mumbai,Dermatology,Hospital,Public Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,3,0.35538882751151385,0.6067507343441684,0.6067507343441684,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1572.267387084097,39.159835294747126,94.53735491878501,4,3,1,1,20,1.7982422417600976,33.33333333333333,57.474196733278326,31829.5865,31829.5865,1.2384378477437026,0.0734375,709.389170693203,631.8863454141149,614.4886424315654,-17.397702982549504,0.0,86.62221920178138,False,none,0.0,0.22683152299514697,0.09090909090909083,0.0055972505367227945,6,0.18190340570154723,0.24635714197584177,0.10787809553117106,495.46000000000004,2296.3883333333333,495.46000000000004,0.15,0.75,371.595,0.4495605604400244,0.0734375,0.41341288394055714,204.82954747718847,204.82954747718847,-17.397702982549504,-0.027532962389221583,0.8662221920178138,742.6600000000001,1.0014273018608784,1.2420783059402227,614.4886424315654,0.0,-0.15969768433820186,2.0,0.5,1.2421180068162379,0.5149445269911617,0.04669806188025723
REP_00001,Dermasol,TERR_INDIA_MUMBAI,2024-07-01,433.89,11.0,39.444545454545455,1,19.03608483400234,72.86991157373834,India,Mumbai,Dermatology,Hospital,Private Hospital,MGR_01,MANAGER_MGR_01,Team_Apex,DIST_01,32,96,1,1.0,1.0,1.0,12,45,0.02543416700979832,0.024854030771948147,3.7814996201578115,1027.476577378504,26.038433283793818,42.22869986068428,2,1,0,0,21,1.0,16.666666666666664,65.16682459134422,33808.2655,33808.2655,1.3154250546662827,0.06197916666666667,700.0928603163868,84.46860363688191,84.35696232990485,-0.11164130697706298,0.0,12.049396174642053,False,none,0.0,-0.708089452226214,-0.6944444444444444,-0.6653546546006118,8,0.1684318168231256,0.23006119959161567,0.03598575797008775,433.89,1507.15875,433.89,0.047619047619047616,0.5,433.89,0.5,0.06197916666666667,0.1944201579430382,84.35696232990485,84.35696232990485,-0.11164130697706298,-0.0013216899791192538,0.12049396174642053,943.73,-0.5402392633486273,-0.9947561437620985,779.897562839233,-0.891835843129447,-1.0000318969028847,3.0,-0.6666666666666666,-1.0910894511799618,0.5626354479794557,0.012833843842121979
